id,name,uri
7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H
3hImYGOkGn8Rsh9Vygcds2,Maps,spotify:artist:3hImYGOkGn8Rsh9Vygcds2
63MQldklfxkjYDoUE4Tppz,M83,spotify:artist:63MQldklfxkjYDoUE4Tppz
2cjQrDO6RUCuXQaLEzRREn,Late Night Hustle,spotify:artist:2cjQrDO6RUCuXQaLEzRREn
0pKfxJC2IrdfOvkkCyxAgZ,El Maloso,spotify:artist:0pKfxJC2IrdfOvkkCyxAgZ
7Jzn7uNsnS9DrvKUELam3y,TNS,spotify:artist:7Jzn7uNsnS9DrvKUELam3y
0RWzxu0bXtASXIEQjWF2xv,Crydamoure,spotify:artist:0RWzxu0bXtASXIEQjWF2xv
3tSfy2ba0Ren7EdYy1q5it,Mr. Weed,spotify:artist:3tSfy2ba0Ren7EdYy1q5it
4NJFiZpZU9PAGEqxQqVtkC,Mr Coronas,spotify:artist:4NJFiZpZU9PAGEqxQqVtkC
2WLvwxBojx4PKzGbvROtJL,Ribah,spotify:artist:2WLvwxBojx4PKzGbvROtJL
41LLNWUptvfbQ9Q7oCefmg,Genetikk,spotify:artist:41LLNWUptvfbQ9Q7oCefmg
7CqB6nNGQPcaEJ940E2x2r,RAF 3.0,spotify:artist:7CqB6nNGQPcaEJ940E2x2r
1eeWVOCazGzGQXOGhnDHTB,Trailerpark,spotify:artist:1eeWVOCazGzGQXOGhnDHTB
1BPZ3oQGoSxdrRox9uHt8x,Dark Dust,spotify:artist:1BPZ3oQGoSxdrRox9uHt8x
3OYM3jjPVR60kOqmamRRgk,Prinz Pi,spotify:artist:3OYM3jjPVR60kOqmamRRgk
1uba6WUvVPjiA4GCntUDmC,Rockstah,spotify:artist:1uba6WUvVPjiA4GCntUDmC
6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,spotify:artist:6gto7HVNhu4ARE3P3g8Y5Y
69u5rPwWBKP7pJHpCGB9O5,MoTrip,spotify:artist:69u5rPwWBKP7pJHpCGB9O5
1mBdei7fcRpbUEYHgsQN9H,School Of Seven Bells,spotify:artist:1mBdei7fcRpbUEYHgsQN9H
54KCNI7URCrG6yjQK3Ukow,Susanne Sundfør,spotify:artist:54KCNI7URCrG6yjQK3Ukow
2iReGc3ItZlbaaSWymMJve,Manuellsen,spotify:artist:2iReGc3ItZlbaaSWymMJve
6kDMoHTcBICPILP2aclPWZ,Mew,spotify:artist:6kDMoHTcBICPILP2aclPWZ
6ri0XKbaMvGEQ6r7fSee8g,A Sunny Day In Glasgow,spotify:artist:6ri0XKbaMvGEQ6r7fSee8g
3yKNp8dIAxK8sXOmTZhoip,Kyte,spotify:artist:3yKNp8dIAxK8sXOmTZhoip
4xM0Rz2FbjZevoVLVJUgEQ,The Big Pink,spotify:artist:4xM0Rz2FbjZevoVLVJUgEQ
2P7AfQW941UU324qq2ggZf,METRICKZ,spotify:artist:2P7AfQW941UU324qq2ggZf
2JwyRtuXf2l6sTnSnGVIa1,Farid Bang,spotify:artist:2JwyRtuXf2l6sTnSnGVIa1
7M6ItqYUMPQRQQ5q54tl7G,Megaloh,spotify:artist:7M6ItqYUMPQRQQ5q54tl7G
5vP3nmsaGrondXXS5BvrSH,Joy Denalane,spotify:artist:5vP3nmsaGrondXXS5BvrSH
2jKndvg84LqMjBGFFKaWLC,Dana,spotify:artist:2jKndvg84LqMjBGFFKaWLC
5LHRHt1k9lMyONurDHEdrp,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL
4lDiJcOJ2GLCK6p9q5BgfK,Kontra K,spotify:artist:4lDiJcOJ2GLCK6p9q5BgfK
3IrUyDPQlQFcB5lMWhPml2,SSIO,spotify:artist:3IrUyDPQlQFcB5lMWhPml2
7EJwrZYRepsc1zHNkDcITg,Die Orsons,spotify:artist:7EJwrZYRepsc1zHNkDcITg
0r0R5nIjDY04TfxRM10Bcb,Alligatoah,spotify:artist:0r0R5nIjDY04TfxRM10Bcb
1AzY6fJYpYIOxfckbx2iRn,Fabian Römer,spotify:artist:1AzY6fJYpYIOxfckbx2iRn
5ZDBkifba6O2TRqyzxGuoq,LAAS,spotify:artist:5ZDBkifba6O2TRqyzxGuoq
4qcAW74j6r6Rmoon9MjVGq,Rag,spotify:artist:4qcAW74j6r6Rmoon9MjVGq
1ZSbYdaqdapaUmn61VES4O,MC Rene,spotify:artist:1ZSbYdaqdapaUmn61VES4O
1qLeno57I9RqXUGcT9zUSK,Carl Crinx,spotify:artist:1qLeno57I9RqXUGcT9zUSK
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C
6VXZCpbkwm0W0aPjQR1t4K,Youngblood Hawke,spotify:artist:6VXZCpbkwm0W0aPjQR1t4K
5PxCTrv3Y1xVACfngpt7D2,Lostboycrow,spotify:artist:5PxCTrv3Y1xVACfngpt7D2
1OUTOOUK6WFuwXEIGjT1wx,Orange Grove,spotify:artist:1OUTOOUK6WFuwXEIGjT1wx
7jrPwSnxm8sxbEuaW67oPO,SPYZR,spotify:artist:7jrPwSnxm8sxbEuaW67oPO
0PGB0xsAyDqHHlvNQcgq5S,POWERS,spotify:artist:0PGB0xsAyDqHHlvNQcgq5S
2PU4qFehXQF7WnlFsJpBiJ,Raury,spotify:artist:2PU4qFehXQF7WnlFsJpBiJ
5EehXjjMktLuJmbRsM7YfB,Disciples,spotify:artist:5EehXjjMktLuJmbRsM7YfB
3q9nybxzbSHsesDBHUlP4c,Coleman Hell,spotify:artist:3q9nybxzbSHsesDBHUlP4c
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,spotify:artist:7f5Zgnp2spUuuzKplmRkt7
5gtYjyZlmPOc1lLHvYzCON,Janieck Devy,spotify:artist:5gtYjyZlmPOc1lLHvYzCON
5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),spotify:artist:5vBSrE1xujD2FXYRarbAXc
0ZR3khgseh3xy3s8iBYWrI,Talisco,spotify:artist:0ZR3khgseh3xy3s8iBYWrI
0yVsjvkktE19JN3KwcI9Lz,Andreas Herbig,spotify:artist:0yVsjvkktE19JN3KwcI9Lz
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR
4YXycRbyyAE0wozTk7QMEq,Matoma,spotify:artist:4YXycRbyyAE0wozTk7QMEq
4pb4rqWSoGUgxm63xmJ8xc,Madeon,spotify:artist:4pb4rqWSoGUgxm63xmJ8xc
1fpemL1wk3ZyXVfpzlVEkL,Kyan,spotify:artist:1fpemL1wk3ZyXVfpzlVEkL
2IjiuEObrCKyZvSb8xLxG9,filous,spotify:artist:2IjiuEObrCKyZvSb8xLxG9
0lzV2CiahHRiGd6qpADtPS,James Hersey,spotify:artist:0lzV2CiahHRiGd6qpADtPS
7xQTON6uj7akAGzlanUzy3,Charlie Winston,spotify:artist:7xQTON6uj7akAGzlanUzy3
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic
2l35CQqtYRh3d8ZIiBep4v,MKTO,spotify:artist:2l35CQqtYRh3d8ZIiBep4v
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,spotify:artist:6sFIWsNpZYqfjUpaCgueju
4d53BMrRlQkrQMz5d59f2O,Mayer Hawthorne,spotify:artist:4d53BMrRlQkrQMz5d59f2O
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,spotify:artist:35GL8Cu2GKTcHzKGi75xl5
2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,spotify:artist:2qc41rNTtdLK0tV3mJn2Pm
0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,spotify:artist:0MeLMJJcouYXCymQSHPn8g
2b3drQxjyrPpJEef3mNGwc,Jakob Dylan,spotify:artist:2b3drQxjyrPpJEef3mNGwc
2gsggkzM5R49q6jpPvazou,Jessie J,spotify:artist:2gsggkzM5R49q6jpPvazou
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,spotify:artist:4STHEaNw4mPZ2tzheohgXB
23fqKkggKUBHNkbKtXEls4,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4
48sLioddyaXkuhyHXSkpsB,Parson James,spotify:artist:48sLioddyaXkuhyHXSkpsB
04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP
50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,spotify:artist:50OApTJurDusIo9dGTqSU4
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S
1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai
4D75GcNG95ebPtNvoNVXhz,AFROJACK,spotify:artist:4D75GcNG95ebPtNvoNVXhz
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh
1HxJeLhIuegM3KgvPn8sTa,Jack Ü,spotify:artist:1HxJeLhIuegM3KgvPn8sTa
5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX
5fMUXHkw8R8eOP2RNVYEZX,Diplo,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s
0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg
21E3waRsmPlU7jZsS13rcj,Ne-Yo,spotify:artist:21E3waRsmPlU7jZsS13rcj
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V
6VD4UEUPvtsemqD3mmTqCR,Deorro,spotify:artist:6VD4UEUPvtsemqD3mmTqCR
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt
6KZDXtSj0SzGOV705nNeh3,Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,spotify:artist:4bL2B6hmLlMWnUEZnorEtG
2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg
1rw8ZTLnDHd74TWDDukjVi,Conrad Sewell,spotify:artist:1rw8ZTLnDHd74TWDDukjVi
540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4
2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge,spotify:artist:2VAnyOxzJuSAj7XIuEOT38
2ZKzqJz3pPfWKVRgz9b39j,Ilsey,spotify:artist:2ZKzqJz3pPfWKVRgz9b39j
2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS
0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,spotify:artist:6d47Z08T4snK50HgTEHo5Z
27fy6rHPC58Eo2VUu0iJSG,Lookas,spotify:artist:27fy6rHPC58Eo2VUu0iJSG
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7
738wLrAtLtCtFOLvQBXOXp,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp
0bdfiayQAKewqEvaU6rXCv,MØ,spotify:artist:0bdfiayQAKewqEvaU6rXCv
4EzkuveR9pLvDVFNx6foYD,James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,spotify:artist:1SupJlEpv7RS2tPNRaHViT
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,spotify:artist:7qG3b048QCHVRO5Pv1T5lw
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,spotify:artist:2XnBwblw31dfGnspMIwgWz
1xNmvlEiICkRlRGqlNFZ43,Axwell,spotify:artist:1xNmvlEiICkRlRGqlNFZ43
6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,spotify:artist:6hyMWrxGBsOx6sWcVj1DqP
2qdONMCoDngQk0eV4Avs1i,Natalie La Rose,spotify:artist:2qdONMCoDngQk0eV4Avs1i
3KV3p5EY4AvKxOlhGHORLg,Jeremih,spotify:artist:3KV3p5EY4AvKxOlhGHORLg
5WUlDfRSoLAfcVSX1WnrxN,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN
4MIULe6tfg2loNzBy5B9eu,T-Wayne,spotify:artist:4MIULe6tfg2loNzBy5B9eu
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP
4tMJliVd96wXoMVNdcOBHp,Verdine White,spotify:artist:4tMJliVd96wXoMVNdcOBHp
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:artist:60d24wfXkVzDSfLS6hyCjZ
23zg3TcAtWQy7J6upgbUnj,USHER,spotify:artist:23zg3TcAtWQy7J6upgbUnj
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca
4sTQVOfp9vEMCemLw50sbu,Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu
4ScCswdRlyA23odg9thgIO,Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO
2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI
2qxJFvFYMEDqd7ui6kSAcq,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,spotify:artist:1bj5GrcLom5gZFF5t949Xl
6M7RdR9ZP52h2mfNLmiHtU,Good Times Ahead,spotify:artist:6M7RdR9ZP52h2mfNLmiHtU
7KAGJwWQQui8b0uqwXRkSr,Gestört aber GeiL,spotify:artist:7KAGJwWQQui8b0uqwXRkSr
1Pev5OreOMyqbNsZTTdU1S,Koby Funk,spotify:artist:1Pev5OreOMyqbNsZTTdU1S
12xme1fwd3iGEW7rF9b6tp,Wincent Weiss,spotify:artist:12xme1fwd3iGEW7rF9b6tp
2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,spotify:artist:2iUbk5KhZYZt4CRvWbwb7S
6c4sUNBgdonFJz8Kx2VsGz,Madcon,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz
4e0nWw2r4BoQSKPQ2zpU13,Ray Dalton,spotify:artist:4e0nWw2r4BoQSKPQ2zpU13
5slpk6nu2IwwKx0EHe3GcL,Lena,spotify:artist:5slpk6nu2IwwKx0EHe3GcL
6vNe5MINTo5QZyR08sBOBA,Anna Naklab,spotify:artist:6vNe5MINTo5QZyR08sBOBA
61ipISvUVa5LkJlKZnm3Oo,Alle Farben,spotify:artist:61ipISvUVa5LkJlKZnm3Oo
67ghKnycRX6VM1xfqJSMlH,YouNotUs,spotify:artist:67ghKnycRX6VM1xfqJSMlH
7oaSITFPadI3fnIxbv7hTa,Philipp Dittberner,spotify:artist:7oaSITFPadI3fnIxbv7hTa
64hJwJas2snPX2t0qGs1QK,Marv,spotify:artist:64hJwJas2snPX2t0qGs1QK
5KnoVkIUGmK0PiDKMjz2LM,Feder,spotify:artist:5KnoVkIUGmK0PiDKMjz2LM
7K9peN1sknRNqPr9YEYedM,Lyse,spotify:artist:7K9peN1sknRNqPr9YEYedM
2LYrT3MG0fYFL2XneK83sZ,Leyk & Lockvogel,spotify:artist:2LYrT3MG0fYFL2XneK83sZ
0Q9slhIaEgg190iG8udYIV,Philip George,spotify:artist:0Q9slhIaEgg190iG8udYIV
2Z8ZYYqedbWaOlSsBRVlmQ,Leslie Clio,spotify:artist:2Z8ZYYqedbWaOlSsBRVlmQ
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,spotify:artist:1AgxgADPuRIW1wyaA4OKcB
07FfkbljNIdl45Ijlh1aXS,RHODES,spotify:artist:07FfkbljNIdl45Ijlh1aXS
6HOBJhMPSZxZEsfTcSPD0m,Ryan Corn,spotify:artist:6HOBJhMPSZxZEsfTcSPD0m
1whjlG0NSaQytgDIWz10GS,Landon Pigg,spotify:artist:1whjlG0NSaQytgDIWz10GS
2ErWLckuGFl84nGmg5fwyG,Bilderbuch,spotify:artist:2ErWLckuGFl84nGmg5fwyG
7zrkALJ9ayRjzysp4QYoEg,Maribou State,spotify:artist:7zrkALJ9ayRjzysp4QYoEg
4ijvN5KmKBcNXDYMP6X9E0,Pedestrian,spotify:artist:4ijvN5KmKBcNXDYMP6X9E0
17xJu7Bm4cv6lKug99ect5,Kafka Tamura,spotify:artist:17xJu7Bm4cv6lKug99ect5
42crL07E4WPfVovyUtMpvC,Robert DeLong,spotify:artist:42crL07E4WPfVovyUtMpvC
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA
4csQIMQm6vI2A2SCVDuM2z,Hayden James,spotify:artist:4csQIMQm6vI2A2SCVDuM2z
2MuFzH1J5I6gGFYo2qhZmX,Ryn Weaver,spotify:artist:2MuFzH1J5I6gGFYo2qhZmX
48Z0MG7G6UQeWYibHpXgQe,Nano,spotify:artist:48Z0MG7G6UQeWYibHpXgQe
5X1JzPIIonP3u9lA580pPT,Francesco Yates,spotify:artist:5X1JzPIIonP3u9lA580pPT
2UFKXTZgKtOTHSqMSyAcLO,Glasperlenspiel,spotify:artist:2UFKXTZgKtOTHSqMSyAcLO
1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN
4Yttlv9ndGjCDCVLqM7ACq,Sido,spotify:artist:4Yttlv9ndGjCDCVLqM7ACq
6quRLJ5SiWHgcVMoE9TEJj,Andreas Bourani,spotify:artist:6quRLJ5SiWHgcVMoE9TEJj
7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY
4TH4BHy0LdBi3dpBW4P2UX,R. City,spotify:artist:4TH4BHy0LdBi3dpBW4P2UX
4bYPcJP5jwMhSivRcqie2n,Adam Levine,spotify:artist:4bYPcJP5jwMhSivRcqie2n
5yNlFmp5vESd61p6Ob3Qzo,Lary,spotify:artist:5yNlFmp5vESd61p6Ob3Qzo
0HSc7yUdNSosxRb2UJnXlz,Namika,spotify:artist:0HSc7yUdNSosxRb2UJnXlz
6pWL05Wc94cpoX7eS8VhZB,POLINA,spotify:artist:6pWL05Wc94cpoX7eS8VhZB
5MouCg6ta7zAxsfMEbc1uh,OMI,spotify:artist:5MouCg6ta7zAxsfMEbc1uh
6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,spotify:artist:6prmLEyn4LfHlD9NnXWlf7
4WN5naL3ofxrVBgFpguzKo,Rudimental,spotify:artist:4WN5naL3ofxrVBgFpguzKo
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr
0bMt8SJlp0gFRUufzifS05,K.I.Z,spotify:artist:0bMt8SJlp0gFRUufzifS05
1cH0i2n6YLrWFDDemqztay,Henning May,spotify:artist:1cH0i2n6YLrWFDDemqztay
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz
3utZ2yeQk0Z3BCOBWP7Vlu,CRO,spotify:artist:3utZ2yeQk0Z3BCOBWP7Vlu
3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4
5r9ztVKKvfGfouL15P2Ixw,Hans Entertainment,spotify:artist:5r9ztVKKvfGfouL15P2Ixw
2W3QMj8bgNagVT9v9zktdM,Finger & Kadel,spotify:artist:2W3QMj8bgNagVT9v9zktdM
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg
4lDBihdpMlOalxy1jkUbPl,Grey,spotify:artist:4lDBihdpMlOalxy1jkUbPl
3nDNDLcZuSto4k9u4AbcLB,Marteria,spotify:artist:3nDNDLcZuSto4k9u4AbcLB
6ynopZPMBXcIGBI9M02Un5,Haftbefehl,spotify:artist:6ynopZPMBXcIGBI9M02Un5
1SUu1Bi7ev9HbOzyVC77qD,Kool Savas,spotify:artist:1SUu1Bi7ev9HbOzyVC77qD
1lfU1PWrGTCL2qyeV9Og5s,Hardbox,spotify:artist:1lfU1PWrGTCL2qyeV9Og5s
2JBwkmvDiSsduTfWhlvrPB,Frodo,spotify:artist:2JBwkmvDiSsduTfWhlvrPB
2vOQBaXMoNcAV4wmJmVEWW,EnteTainment,spotify:artist:2vOQBaXMoNcAV4wmJmVEWW
3whuHq0yGx60atvA2RCVRW,Olly Murs,spotify:artist:3whuHq0yGx60atvA2RCVRW
6YvP6AXefuZ3bROoEVjCiY,LISTENBEE,spotify:artist:6YvP6AXefuZ3bROoEVjCiY
2Ohz3BAbalahBYLuM836cd,Naz Tokio,spotify:artist:2Ohz3BAbalahBYLuM836cd
0rasA5Z5h1ITtHelCpfu9R,Paul Kalkbrenner,spotify:artist:0rasA5Z5h1ITtHelCpfu9R
6d7AYr4nvqHPhfPaDLLeRU,Qulinez,spotify:artist:6d7AYr4nvqHPhfPaDLLeRU
5T4UKHhr4HGIC0VzdZQtAE,Faithless,spotify:artist:5T4UKHhr4HGIC0VzdZQtAE
6hFSukEzqXAkCIcXNnctZ4,Rollo Armstrong,spotify:artist:6hFSukEzqXAkCIcXNnctZ4
4tc9NREea7ncB7JzqdBsj5,Sister Bliss,spotify:artist:4tc9NREea7ncB7JzqdBsj5
1HT9jeorSqkirZ9bcMQuKv,Goetz,spotify:artist:1HT9jeorSqkirZ9bcMQuKv
08Fba5XNvK4sXAbH68DYPf,Max Brodie,spotify:artist:08Fba5XNvK4sXAbH68DYPf
1Zp054Jc86WVKCxKEqZGOA,Jack Garratt,spotify:artist:1Zp054Jc86WVKCxKEqZGOA
1g0fXhQMHAxlRyIBkCbuE7,Matt Simons,spotify:artist:1g0fXhQMHAxlRyIBkCbuE7
0uGApGjjFXKwUOAqYBeX7B,Deepend,spotify:artist:0uGApGjjFXKwUOAqYBeX7B
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,spotify:artist:79hrYiudVcFyyxyJW0ipTy
3J28FLi8jjXtUGWf69cP7I,Gardiner Sisters,spotify:artist:3J28FLi8jjXtUGWf69cP7I
7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,spotify:artist:7MSUfLeTdDEoZiJPDSBXgi
7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,spotify:artist:7yxi31szvlbwvKq9dYOmFI
6g4q7DPLaVqWGnfMpAb2Yd,Leo Abrahams,spotify:artist:6g4q7DPLaVqWGnfMpAb2Yd
5NGzkF9IHzUf27wfKJmdCf,Andrew James & The Steady Tiger,spotify:artist:5NGzkF9IHzUf27wfKJmdCf
461wEQPf4xZo6cFF2J206o,Helen Austin,spotify:artist:461wEQPf4xZo6cFF2J206o
3zDRCqOhJXJfS2YWOEwGMC,Christopher,spotify:artist:3zDRCqOhJXJfS2YWOEwGMC
79A4RmgwxYGIDkqQDUHLXK,Chloe Angelides,spotify:artist:79A4RmgwxYGIDkqQDUHLXK
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,spotify:artist:5BcAKTbp20cv7tC5VqPFoC
0AWhixY9hX7LEPyPMjh4O0,Grandmaster Melle Mel,spotify:artist:0AWhixY9hX7LEPyPMjh4O0
3NoeRIxHApi6qe4yan2Vnn,Eric Nally,spotify:artist:3NoeRIxHApi6qe4yan2Vnn
6QeZTS8BrU3r2TYJdA68j9,Grandmaster Caz,spotify:artist:6QeZTS8BrU3r2TYJdA68j9
2RE8NwNxsOyuNZDD0jRxHP,Kool Moe Dee,spotify:artist:2RE8NwNxsOyuNZDD0jRxHP
1YPTXq9n1T2Zlw3dLR3Zdf,SAM WHITE,spotify:artist:1YPTXq9n1T2Zlw3dLR3Zdf
58jXqrbY8mAk006MNu3NCv,XOV,spotify:artist:58jXqrbY8mAk006MNu3NCv
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg
7uMh23xWiuR7zsNkuNcm2G,MNEK,spotify:artist:7uMh23xWiuR7zsNkuNcm2G
7wjeXCtRND2ZdKfMJFu6JC,Louane,spotify:artist:7wjeXCtRND2ZdKfMJFu6JC
3pHPYLcX7bnOWcMpyBch1D,Tristan Salvati,spotify:artist:3pHPYLcX7bnOWcMpyBch1D
7juKTDFlPesGeWQ1GmjmOv,Silentó,spotify:artist:7juKTDFlPesGeWQ1GmjmOv
6nS5roXSAGhTGr34W6n7Et,Disclosure,spotify:artist:6nS5roXSAGhTGr34W6n7Et
6UDhlW8uEVBBrqHS3RrKuv,Casper,spotify:artist:6UDhlW8uEVBBrqHS3RrKuv
787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,spotify:artist:787bCXOIvGeBw0Bc4kEjhD
1peH5tSqnYm8W6Bo3I5egE,Kat Dahlia,spotify:artist:1peH5tSqnYm8W6Bo3I5egE
4SqTiwOEdYrNayaGMkc7ia,LÉON,spotify:artist:4SqTiwOEdYrNayaGMkc7ia
6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,spotify:artist:6nDLku5uL3ou60kvCGZorh
4k1ELeJKT1ISyDv8JivPpB,The Prodigy,spotify:artist:4k1ELeJKT1ISyDv8JivPpB
