duration_ms,explicit,name,popularity,uri,orig_uri,isrc
250760,True,Mockingbird,86,spotify:track:561jH07mF1jHuk7KlaeF0s,spotify:track:17baAghWcrewNOcc9dCewx,USIR10400813
250188,True,The Monster,78,spotify:track:48RrDBpOSSl1aLVCalGl5C,spotify:track:5U8hKxSaDXB8cVeLFQjvwx,USUM71314082
272417,True,Survival,60,spotify:track:3stOygN0I7CIvkEB2LJGbv,spotify:track:29Key5Lj0YlIMH8JzRDy6U,USUM71312879
301721,True,Rhyme Or Reason,48,spotify:track:45JxylFwaThjLsRBuzcfoL,spotify:track:1WGUqMaTj8MN7QYZErtsVv,USUM71314075
213493,True,On Fire,52,spotify:track:6HLZaECJKDjNE0jiGBeqxz,spotify:track:5H4nA6WBNdsqOa4gNNdDCM,USUM71015412
296269,True,Legacy,55,spotify:track:1mavQ4WCzXSeL2Dm5DS4GQ,spotify:track:2Ammarl4cQ1TCaGzf39u7K,USUM71314077
263373,True,Love The Way You Lie,84,spotify:track:15JINEqzVMv3SvJTAXAKED,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,USUM71015397
322693,False,Elouise,5,spotify:track:09uGmDGGyYI09o4BOpC0j5,spotify:track:3UYwf53JDZf3QyMPHwXVHO,GBAJH0700109
243960,False,Midnight City,78,spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,spotify:track:29U1azNyQN2vSqIquF9srD,GB55H1100002
341879,False,I'm In Need - Original Mix,1,spotify:track:1vccwNTt8I8XfWCkeRW56d,spotify:track:1vccwNTt8I8XfWCkeRW56d,GBSCL1170065
215266,True,Quieres Chingar,0,spotify:track:5IThhEWvquRMKyTr9zu2fO,spotify:track:5IThhEWvquRMKyTr9zu2fO,USDNB0592711
290000,False,Smoke Weed Every Day,4,spotify:track:2eX0VHqKB0FWAYFDFipnMC,spotify:track:0cKd8im5xDSeNYQWB8KOHp,FR6V80501275
268653,True,Westcoast Dream (feat. Mr Coronas & Ribah),0,spotify:track:05ev1FBD1ipQhkNoGZUyxS,spotify:track:05ev1FBD1ipQhkNoGZUyxS,USASN1301572
257139,False,Wünsch dir was,47,spotify:track:64Iu1YYGfIkMQWnf0LJHMD,spotify:track:072f4xc2A36aVzADg4DnRR,DEDG61500007
199346,False,Lach Für Mein Twitta,25,spotify:track:2ZeSbnKNXNs8CJcPF0QXim,spotify:track:3xzfBsW9eCeuoivKnwGo2l,ATI211204606
220626,True,Dicks sucken,42,spotify:track:3ggOvMCcU1YwUHTnQXATmW,spotify:track:4k628cc48m3MRULeN15vVV,DEQ121426924
265494,True,Bleib in der Schule,61,spotify:track:14ZdGRgEojosST783o66CX,spotify:track:2tfI0RiWGd36gSgf9k3yMM,DEQ121426918
230456,False,So Done,0,spotify:track:0PsQESCYkkrVxfPQ5U2tY6,spotify:track:0PsQESCYkkrVxfPQ5U2tY6,DEFP41004523
224573,False,3 Minuten,29,spotify:track:15eP44wE8QNT8ztQTZI4Zb,spotify:track:2AEhofnui2C2cuCc4EyNwu,DEQ120908718
187480,False,V.U.P. Lounge,6,spotify:track:65WDSJLEh7Z14H2qaNrs7V,spotify:track:0vWi6ffOC9WLOdx6oZUUO2,DES311400005
179573,True,Es ist Rap,34,spotify:track:06dKTuw28b3gIxZykn2uVM,spotify:track:0sSjfycd6NzdEouqoeF3nx,DEDG61400019
214160,False,Wie die Zeit verrennt,20,spotify:track:1kTSU80me5ElDC8hIUD9gT,spotify:track:3WJRuelO4Tl6KtJlkGODCo,DEUM71200388
260372,True,Russisch Tourette,33,spotify:track:3pu0Mrwo4P4EMpUQO2U4G7,spotify:track:3hxUfhilh6lCuZcioRX7e1,DEQ121426922
233400,True,Koks auf Hawaii,46,spotify:track:4DO9VPVOcGDhvMalJw3FSg,spotify:track:7uAvMEt5nbCQj9MhDjjj4W,DEQ121426921
180280,False,Crown Club,29,spotify:track:4Wi9PEm6pjMNcoTr88Vtv7,spotify:track:7aFLVG65oJAnyYH65eottD,ATI211204612
224613,False,Windstorm,2,spotify:track:7zMZoUWmi29EpOWxIVSbP2,spotify:track:7birLvTX3Oe4g421araQqA,USVR91059701
208065,True,Mach das L,5,spotify:track:59IftFbvm91XVRxRMJZ4Em,spotify:track:1rqzY2yAYXJpJ87Z3EMtGH,DENL81000015
184640,False,Mon enfant,18,spotify:track:5enpeGD7P1cSPAZiNR1iPT,spotify:track:6nzsMwiLddd5Wld2mukn3I,GB55H1300009
361740,False,Midnight City - Eric Prydz Private Remix,51,spotify:track:0FoSiffuAmaJ3VyPaebY6I,spotify:track:5Pw36qPj0axCMBcRlZI7pk,GB55H1200001
228773,False,Steve Mcqueen,40,spotify:track:5Nsni3dIhTTSyowgdHtVWC,spotify:track:74vg2hxbQITrSrcJ1jyvB2,GB55H1100019
132120,False,"Ali & Matthias, pt. 1",16,spotify:track:2LiUhXqAEQzYdG8myKoYCq,spotify:track:4oc4BAgjpxspHQx7k784LA,GB55H1300016
356674,False,Oblivion,57,spotify:track:79npfYK6N5RnBc1jiaoHCr,spotify:track:66fKIbn90iaQZ0jEuurozt,USQ4E1300626
238120,False,Ok Pal,37,spotify:track:7BiT2zF9l4QdO7EVkYFOLt,spotify:track:4EeknMV2R113EDDChabZLQ,GB55H1100014
197693,False,"Year One, One Ufo",33,spotify:track:0V7jai0S8qfsQ4cLUHi2S8,spotify:track:3PqD0LIEzkZHVpVzM2BPDM,GB55H1100017
412384,False,Reunion - Sei A Remix,4,spotify:track:2OcXfaWcp5A2nSKlZxwm86,spotify:track:5OECQQPEUrYFbglwV4VcmZ,GB55H1200003
225213,True,Spotlight,28,spotify:track:6r6uqKLPtthgVw9qxpMiBM,spotify:track:5ry66hS1phVAnDeph1CUYg,DEDG61100045
211360,True,King,48,spotify:track:0tP4lDdtssG6VBd060mnGk,spotify:track:0v8DRguiqs0kj69K2Anhii,DEDG61400005
115346,False,"Vision, pt. 1",36,spotify:track:0nZGWdj8BxugWUKb5w4FG9,spotify:track:5fYBc5d8EiSDLFxeE9FCN9,GB55H1300007
290800,True,Status Kinder,7,spotify:track:3vaTFuBjpdjNrsjJ4H8h3f,spotify:track:6j5DNVp6M4e0sAjYKwftsx,DEQ121010488
205000,True,Drugs in den Jeans,30,spotify:track:2y4sf05c3Vsfzjl8EwADCG,spotify:track:3MOuYLmyidMw9HpGeKaPYb,DEDG61100044
329773,False,"Der Wal (Ein Weltuntergang, Pt. 2)",6,spotify:track:2bDfRy3XivRP0kJMrJMXZm,spotify:track:5JowsoZBFeaEz2Ix8PwXh1,DES311400012
292012,False,Making Friends,12,spotify:track:6xy2eFtCX5Quf6UYe6Bjcz,spotify:track:7a6Z2pnwJWHwH1grdaDrdS,UK8K21400004
190795,True,Here We Go Fly - JuliensBlogContest,9,spotify:track:6WAN5EGtl9VdV6woLN67To,spotify:track:6WAN5EGtl9VdV6woLN67To,DELJ81354905
234275,False,Roc That Shit,0,spotify:track:7t7ilRYMyjPDWyNr3rqXJo,spotify:track:7t7ilRYMyjPDWyNr3rqXJo,DEFP41004524
279960,False,I L U,2,spotify:track:2my8gFD28WqY6f4ku5MOT0,spotify:track:4S0zeF8Bex8PJIIL71h9PA,USVR91059704
369382,False,Satellites,23,spotify:track:4OOuU1RW0itLHqJslfj3Z0,spotify:track:3FK1buv6M53CphTB8F6Dvc,UK8K21400002
316133,False,Chemeleon,1,spotify:track:1a1k1E1c5iRLKhoWmDlDiZ,spotify:track:2LgiQVj9m9z79f3itwlGQA,GBAJH0900603
210080,False,Failure,9,spotify:track:72iu0vem9rtBA13dGi3uUu,spotify:track:72iu0vem9rtBA13dGi3uUu,USANQ0910004
83600,False,When Will You Come Home?,36,spotify:track:3prf9OlkCwa8z0YizwWaAh,spotify:track:5v8PuR3s9pMvZoFPDJcIYg,GB55H1100010
256293,False,Designed for Damage,4,spotify:track:04WGyyDifiDJFRKwHjEoBu,spotify:track:1X9Pc6Ow7U9WQ46XQ7ZogU,GBKTA1000004
249426,False,Run Into Flowers,29,spotify:track:68jU8rPQuQufjrIoUdS3vS,spotify:track:4AkoAUXnoacLbZmlEZpYYM,FR86W0300280
348933,False,Crystal Visions,22,spotify:track:2YMhNS10mfU1m9m2E0efEr,spotify:track:7dNQDAX3zWXp04MWaQZ6cS,GBAFL0900076
206200,True,Selbstbefriedigung - Bonus Track,51,spotify:track:6c2X8MuwEsYe8v5gypkjiJ,spotify:track:1ull1G8HlcJDLmhzbyrCi6,DEQ121216549
307673,False,Steve McQueen - SALM Remix,3,spotify:track:4XdVONkUsItEh9jDXvtRsc,spotify:track:4YEAqdYWzsDImZrs3PWGpe,GB55H1200012
233344,False,Mathematik,35,spotify:track:3G9NuuzQbG0cjDlHpRuckx,spotify:track:7lXKwsThq7bCHFyhRtLHea,DEUM71501275
151133,False,I.M.K.W.M.K.M. - Intro,31,spotify:track:3BgUYbHoYsEjkGTPe4PMGr,spotify:track:3BgUYbHoYsEjkGTPe4PMGr,DEBL61390242
141826,True,Alpha,49,spotify:track:43F2erd3AAUEVf2BJsDd4o,spotify:track:5Klt3gIn2XfEHpOgKOVcyt,DEDG61400001
279373,True,Spiel ohne Regeln,14,spotify:track:2ImcgaP0U5sesc6BrpKyza,spotify:track:0FhzP1FmD3yRwhsE9ol9tT,DEZ041104624
239946,False,Fliegen davon,16,spotify:track:0qIIiUVe0YR4zSJ6OiBvTa,spotify:track:0qIIiUVe0YR4zSJ6OiBvTa,DEUM71300194
251693,True,Raus aus meiner Kneipe,36,spotify:track:104wtilumczsAhnZpCCjTS,spotify:track:2UaLJXt8epgf2ULQn3N9dt,DEQ121426928
247026,False,Outro,69,spotify:track:1s9i7W8zx7Nxx78MUIsvjV,spotify:track:3yknA1MrP1zSH93ZhutiTh,GB55H1100022
205013,True,Rolf - Bonus Track,27,spotify:track:4kapx8wqtS2NQ0TDbQ7tbF,spotify:track:0pBeOlpJOk3YkQ5L1z0NwZ,DEQ121216555
97933,False,"A la lumière des diamants, pt. 1",17,spotify:track:4rCSLKQGLgJjWpjvDCw5Sy,spotify:track:1Gxe58sLcwoZaBGl1dICUz,GB55H1300008
205786,True,New Kids on the Blech - Bonus Track,41,spotify:track:11AHJFUq6Hv05RrmoXHZTJ,spotify:track:6ay5n6488CaeuQEKioUR7B,DEQ121216546
182569,True,Bitch Im The Shit,29,spotify:track:5yS7xFMztDzRM81gZXoaiB,spotify:track:5yS7xFMztDzRM81gZXoaiB,USUYG1056955
232772,False,Go Hard or Go Home,58,spotify:track:4IXiFMhtXEbSEG8UoAeTwD,spotify:track:4IXiFMhtXEbSEG8UoAeTwD,USAT21500311
259306,True,Fledermausland - Bonus Track,55,spotify:track:28nGdf4q5UAJgRJZQuO9J2,spotify:track:7b9wJEumDhN1FTvVLbnuDO,DEQ121216544
210813,False,Erfolg ist kein Glück,66,spotify:track:4xuVfUXkHe1YZZZWNICGcV,spotify:track:4xuVfUXkHe1YZZZWNICGcV,DEQ321400391
242792,True,Jungs ausm Barrio,39,spotify:track:78IlRW0oOnQTFEInDjDv6E,spotify:track:5isfHA9vcy4AseBRuAIApm,DEDG61500015
242733,False,Schwung in die Kiste,45,spotify:track:1d0LKskvREPlQfBanvabh8,spotify:track:1d0LKskvREPlQfBanvabh8,DEUM71403809
218964,True,Willst du,68,spotify:track:3FcqFCeCD6QRtRo6WGLCnC,spotify:track:5pqF0qKSQCEq5mt5CFEXoq,DEQ121319219
307586,False,Splendor,37,spotify:track:17iTW9OVhmLLdC0Cco9eka,spotify:track:26vGLm83UX5TV3W21xeeig,GB55H1100016
188293,False,Blauwalherz,6,spotify:track:0Jp1HRoWfmT4Uougzrcg9L,spotify:track:0Jp1HRoWfmT4Uougzrcg9L,DEE861500088
238613,True,Respect,20,spotify:track:5JsjgT5p60zKFgf66gdyDL,spotify:track:5B4VU8yU9LLnlWIvdauHV2,DEQ121113206
250506,True,Westwind,27,spotify:track:4yaerh3nYqELetRVV3IPmb,spotify:track:35mxaOnbALU74npEkUMDEW,DEGC61000593
181682,False,Prinz von Nike Air,4,spotify:track:44rHeszwvX1pKO1mlhfQLS,spotify:track:4IqQw7YNh5XAbPDGrobpE7,DEAL51303801
189109,False,The Lazy Song,78,spotify:track:386RUes7n1uM1yfzgeUuwp,spotify:track:386RUes7n1uM1yfzgeUuwp,USAT21001886
291106,False,Say Say,23,spotify:track:4gKB8Rib0kMYLYlLAuyNqJ,spotify:track:52X6VtKbzrJbjzNznmf9Jj,USUM71302483
216578,False,HiyHiy,16,spotify:track:1D31cjZBx0w1sU6Y0K1ZWe,spotify:track:3626vBNDBAvesU9KW48oEd,TCACE1543724
138688,False,Easy Love,13,spotify:track:1Nh0ISy65BApIiO1NhjRyl,spotify:track:1Nh0ISy65BApIiO1NhjRyl,DEN061500757
206280,False,Beat Of My Drum,43,spotify:track:1lvWhdFZyTkdnUBYpUE3e9,spotify:track:7hVsdXC9zRDiWFfhdmkYC8,TCACF1581386
223026,True,Devil's Whisper,27,spotify:track:4co1fFBjEZ0y0FQsqYEMZX,spotify:track:4co1fFBjEZ0y0FQsqYEMZX,USSM11504583
161726,False,They Don't Know - Radio Edit,51,spotify:track:3ddsRCIG5TcpytqsfTOnX1,spotify:track:3ddsRCIG5TcpytqsfTOnX1,GBAYE1401520
213253,False,2 Heads,50,spotify:track:32FX4D4eT8LFP07QvlhSn8,spotify:track:3bi8yEuK44vLcbjHkPH0u1,USSM11502935
159480,False,Reality,76,spotify:track:1Mys1gf9SkMBAVGGxpkJ7d,spotify:track:0EQOvQPg4XXBtGImePb2oD,NLF711502765
221813,False,Worship,39,spotify:track:4tbjcmm9QkFQqRB3nxk4cV,spotify:track:2OkMaoOy9Q1ggJrzuheWXp,GBUM71501274
198760,False,The Keys - Radio Version,8,spotify:track:1C0gzCTciC2UKwU1G0xHTo,spotify:track:1C0gzCTciC2UKwU1G0xHTo,FR8V41400062
200240,False,Try Me (feat. Jennifer Lopez and Matoma),51,spotify:track:4tg1G3X26wDTmQbipgxhp5,spotify:track:4tg1G3X26wDTmQbipgxhp5,USWB11504532
192720,False,You're On (feat. Kyan),48,spotify:track:4PTPZeJlK1rYlYr6bf11hk,spotify:track:0ZtLv7aVallYjnPJNZJWk7,GBARL1401609
198000,False,How Hard I Try,42,spotify:track:7uzudGwu8EG5deuFD7EEJm,spotify:track:7uzudGwu8EG5deuFD7EEJm,USUS11203409
220266,False,Truth,16,spotify:track:2rDoGEnKi5pUXswsqIZOOy,spotify:track:4lzI8uGYbLprBWolEuCGJh,UK86V1400002
199080,False,Shut Up and Dance,86,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,USRC11401949
175426,False,Classic,82,spotify:track:6FE2iI43OZnszFLuLtvvmg,spotify:track:5x9VIW2fS21JMswOt6AORI,USSM11301446
207719,False,Want to Want Me,77,spotify:track:7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,USWB11503046
204763,False,I Really Like You,67,spotify:track:2hHLbkatPwOOmrNxTiD41L,spotify:track:6YhDHby2eVeENKJNa7C2z6,USUM71501431
220120,False,Dreaming,20,spotify:track:1aB3dZhlI6M2ynzf3SK7kH,spotify:track:2kRGsR5PtD1WbhO2iEbPKS,USUM71114869
166317,True,Trouble,48,spotify:track:6iAQHemp1D2VSSPk74Dor3,spotify:track:6iAQHemp1D2VSSPk74Dor3,GBUM71405575
211666,False,When The Stars Go Blue,28,spotify:track:0nOe9N3bENgpIGpRecUVnZ,spotify:track:0nOe9N3bENgpIGpRecUVnZ,USMR10110195
268928,False,Atlas: Life,20,spotify:track:4cpQHG5Of9iJZl5y2Uh0ga,spotify:track:4cpQHG5Of9iJZl5y2Uh0ga,USGES1540001
220786,False,Down On Our Own Shield,22,spotify:track:0eASuE5xzn75S863wEEmJl,spotify:track:0eASuE5xzn75S863wEEmJl,USSM11000272
208666,False,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",66,spotify:track:4rkUEE5iTzG0szS8k8QzqR,spotify:track:6qC8Jj1XOxknPm8N7EbzKX,USUM71504653
188238,False,FourFiveSeconds,76,spotify:track:78TTtXnFQPzwqlbtbwqN0y,spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,USJMT1500001
222801,False,Stole the Show,55,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,SEBGA1500071
224400,True,This Summer,40,spotify:track:5NUlOzzMdoIABFTnhizCQa,spotify:track:5NUlOzzMdoIABFTnhizCQa,USUM71506077
189399,False,Prayer in C - Robin Schulz Radio Edit,66,spotify:track:0uVyZywUNOp6S0dU5r8TS8,spotify:track:0uVyZywUNOp6S0dU5r8TS8,DEA621400286
230613,False,Waiting For Love,79,spotify:track:2P4OICZRVAQcYAV2JReRfj,spotify:track:5eCgNATwXgRc4mZx9NymGJ,CHB701400134
215360,False,King,73,spotify:track:3AeicLnm55RqcXGBKYQolM,spotify:track:6pIZ0u32c2Lku8PmCWtnMy,GBUM71406892
192560,False,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",74,spotify:track:285HeuLxsngjFn4GGegGNm,spotify:track:285HeuLxsngjFn4GGegGNm,GB28K1400058
250285,False,Where Are Ü Now (with Justin Bieber),73,spotify:track:66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,USAT21500555
229360,True,Time of Our Lives,84,spotify:track:2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,USRC11402647
222093,True,Trap Queen,66,spotify:track:5iNRPN7oYQvdB9AmeSW6d3,spotify:track:3twQx3psUMJKj4wna5d1zU,QM7XC1400004
213520,False,Can't Feel My Face,81,spotify:track:22VdIZQfgXJea34mQxlt81,spotify:track:3X38ErFiKgzUxinBlhwuWm,USUG11500741
269666,True,Uptown Funk (feat. Bruno Mars),83,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,GBARL1401524
252534,False,"Love Me Like You Do - From ""Fifty Shades Of Grey""",74,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,spotify:track:7y2YUIyCuVhBidENVT0068,GBUM71406823
281560,False,Thinking out Loud,81,spotify:track:34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,GBAHS1400099
235493,True,Sugar,79,spotify:track:2iuZJX9X9P0GKaE93xcPjk,spotify:track:6DrBnEWZ5kxvBiBaDaGQnc,USUM71410340
211975,False,Five More Hours,63,spotify:track:6YwLgicpvVuMt1eE2OldwQ,spotify:track:6YwLgicpvVuMt1eE2OldwQ,USUS11203275
224573,False,Worth It (feat. Kid Ink),72,spotify:track:41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,USSM11406644
186146,False,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),73,spotify:track:3c8iiZGfEammKJuWTErE5x,spotify:track:5afHIkEcVhCF1Z1CTqMUXB,DEUM71500425
271640,False,Firestone,76,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,SEBGA1400887
247266,False,You Know You Like It,70,spotify:track:57kR5SniQIbsbVoIjjOUDa,spotify:track:1sNSG13fsK6KPKKNIQXXrh,USUM71414293
209208,False,Headlights (feat. Ilsey),52,spotify:track:06Hdbxh6NCy6TIhjdXTchB,spotify:track:06Hdbxh6NCy6TIhjdXTchB,DEA621500407
241688,False,Take Me To Church,83,spotify:track:3dYD57lRAUcMHufyqn9GcI,spotify:track:7dS5EaCoMnN7DzlpT6aRn2,IEACJ1300031
190185,False,GDFR (feat. Sage the Gemini & Lookas),70,spotify:track:26rdOwwjC2UnweK3xeS58u,spotify:track:26rdOwwjC2UnweK3xeS58u,USAT21404117
242253,True,The Hills,84,spotify:track:7fBv7CLKzipRk6EC6TWHOB,spotify:track:0ysmhSqZrkiRkRH4mH8rDn,USUG11500737
229525,False,See You Again (feat. Charlie Puth),81,spotify:track:2JzZzZUQj3Qff7wapcbKjc,spotify:track:7wqSzGeodspE3V6RBD5W8L,USAT21703595
176561,False,Lean On (feat. MØ & DJ Snake),80,spotify:track:2YWjW3wwQIBLNhxWKBQd16,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,QMUY41500008
238746,False,Hold Back The River,64,spotify:track:72FNf7DAlWLmuHiLTBcNHY,spotify:track:72FNf7DAlWLmuHiLTBcNHY,USUM71413733
238426,True,Talking Body,49,spotify:track:5vXnH99Tn0qAh84SWU5sfc,spotify:track:5vXnH99Tn0qAh84SWU5sfc,SEUM71401533
205906,False,El Perdón (with Enrique Iglesias),74,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,spotify:track:4Ld3RS6KBXGsvtfmnjxlVl,USSD11500005
258986,False,Photograph,82,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,GBAHS1400094
254653,False,Sun Is Shining,66,spotify:track:4b2tcjrG1qUkSdsqEFP2dB,spotify:track:1Gzv0cMy3xm7sgN5gd7WkU,USUG11500070
277680,False,Earned It (Fifty Shades Of Grey),56,spotify:track:2uv4moS862MAZcntQfurpz,spotify:track:4WGyY671Z37inSpCTBJoIm,USUG11500924
189906,False,Somebody,64,spotify:track:7ioiB40H9xKs04QtIso2I3,spotify:track:0pn6qyOJYNwP9nhGg3L7dV,USUM71417961
257200,False,Elastic Heart,74,spotify:track:6kwAbEjseqBob48jCus7Sz,spotify:track:6kwAbEjseqBob48jCus7Sz,USRC11400976
142212,True,Nasty Freestyle,56,spotify:track:0PT7nlpo11hYYyfnBgtilT,spotify:track:0PT7nlpo11hYYyfnBgtilT,QMCE31500241
197266,False,One Last Time,82,spotify:track:7xoUc6faLbCqZO6fQEYprd,spotify:track:2OlWBmSjf1aUPGLNf0UI5A,USUM71409723
224258,False,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",66,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,USAT21500395
223139,False,Don't Look Down (feat. Usher),62,spotify:track:5M9jOReAKGZ2AttVefFjTY,spotify:track:5M9jOReAKGZ2AttVefFjTY,NLZ541500175
221280,False,Good For You,65,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa,spotify:track:2LcB304HDrCx8WVDEQn7CK,USUM71508741
227073,False,Runaway (U & I),76,spotify:track:46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,USAT21404265
219305,True,Bitch Better Have My Money,73,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,spotify:track:5lnsCyEKWofnC00U4Ax0ti,QM5FT1500006
227343,False,Hold My Hand,59,spotify:track:1i1rNVtxbE7rdFfpHuNq2j,spotify:track:1i1rNVtxbE7rdFfpHuNq2j,GBAHS1500049
172723,False,Stay With Me,82,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,spotify:track:7IHOIqZUUInxjVkko181PB,GBUM71308833
240000,False,I Want You To Know,64,spotify:track:1JDIArrcepzWDTAWXdGYmP,spotify:track:19RevBdb9MKUaBIvxSbGd4,USUM71502344
160560,False,Intoxicated - Radio Edit,57,spotify:track:61PtXatlQWtTFpquumggnV,spotify:track:49aLCvvEKM5EA8IYwDmtaE,UK98Q1500003
209952,False,Unter meiner Haut - Radio Mix,42,spotify:track:0YNXJlEqiBJJHOLi3V2DDV,spotify:track:0YNXJlEqiBJJHOLi3V2DDV,DEN061500166
138013,False,Are You With Me,79,spotify:track:4255amV4enzl28KAn16rUO,spotify:track:5kBHXns5U8pjLWGwtbhT8d,NLF711403495
204600,True,Bills,57,spotify:track:7rlCeTnjn0plPZkVAcctPZ,spotify:track:7rlCeTnjn0plPZkVAcctPZ,USSM11500429
214789,False,Don't Worry (with Ray Dalton) - Radio Edit,72,spotify:track:63CSozvYUEudPp12679UVF,spotify:track:63CSozvYUEudPp12679UVF,NO5281501010
167800,False,Traffic Lights,46,spotify:track:56IpyoLyX6sc3YKRtQKAp8,spotify:track:6K6zesZzfkwVhjBtOKA6F9,DEUM71500572
212826,False,Supergirl - Radio Edit,58,spotify:track:5wK2U8OltPg94tShNIzUZQ,spotify:track:5wK2U8OltPg94tShNIzUZQ,DEAF71657391
237857,False,Wolke 4,62,spotify:track:5RfxjgQMne0dRNiORcLtMg,spotify:track:0ov4JLCWWosSQ659PFAHQ6,GBLAZ1400522
201938,False,Goodbye (feat. Lyse) - Radio Edit,59,spotify:track:3PnOOmkxruDDAiMYZZTgO7,spotify:track:3PnOOmkxruDDAiMYZZTgO7,ITL011400171
180893,False,Ne Sekunde Sommer,26,spotify:track:65eajytCxQHThBh8J4uiG5,spotify:track:1OSVEfDshPTsr8LWHe7P9F,DEUM71501535
225226,True,Ayo,70,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,USRC11403042
177560,False,Wish You Were Mine - Radio Edit,66,spotify:track:412luShbmlgqqgYFStIB1s,spotify:track:4aSFlFgOefeVIKkW2NyMPl,GBSXS1400238
167358,False,My Heart Ain't That Broken,31,spotify:track:2fu0Nkt9AJHMCwM2fiySMq,spotify:track:2fu0Nkt9AJHMCwM2fiySMq,DEUM71500202
320161,False,American Oxygen,46,spotify:track:0bHA8LApeZHv7ZlhVUWg8X,spotify:track:539HpTjkmnhbPn3p7mjByN,QM5FT1500064
142280,False,Go Solo,68,spotify:track:6GI4rgcKBRwbi9hN84ErdW,spotify:track:2Em3KYYLyG4f4JHmV7bs1k,GBFFM1430005
214186,False,Close Your Eyes,16,spotify:track:1LmaRffBwttEaRsT0ENOoK,spotify:track:1LmaRffBwttEaRsT0ENOoK,GBCEN1500422
218133,False,Wonderful Things,16,spotify:track:3G16vN2JnyGii8NwcH019i,spotify:track:3vyAiCeE7ZopoFQrEVxPhW,USCRB1410979
244986,False,Falling in Love at a Coffee Shop,24,spotify:track:4zmEbyQW1pXg4szjRdSkPW,spotify:track:4zmEbyQW1pXg4szjRdSkPW,USRC10900386
300453,False,Softdrink,30,spotify:track:3w9LodADItzDC1HJAbVJyg,spotify:track:3w9LodADItzDC1HJAbVJyg,ATAI71500006
247861,False,The Clown,17,spotify:track:4PyVtDOO38xBBM8GKVNnUi,spotify:track:4PyVtDOO38xBBM8GKVNnUi,GBCFB1500101
252413,False,No Hope - Winterkind Remix,15,spotify:track:2TvVxAuLDnJ3vK5mG4wkZu,spotify:track:2TvVxAuLDnJ3vK5mG4wkZu,DETM11500011
233760,True,Long Way Down,42,spotify:track:6jQImoi2CbZoDFAbIqP5Xg,spotify:track:0apGZhyhdA6uZkNt49MRNp,USYAH1400066
368316,False,Sexual Healing - Kygo Remix,64,spotify:track:7s1upm7yr7ZjrzXMwHawtG,spotify:track:7s1upm7yr7ZjrzXMwHawtG,USSM11409378
225181,False,Something About You,66,spotify:track:5n9DJWUiwuKuPE9sCVbQ0n,spotify:track:6MzuROznsagl5Szc8w3Smj,AUFF01400668
204306,False,OctaHate,29,spotify:track:6ZPDAipWlULnj5Zso56TIJ,spotify:track:1304YHTpYpkGXEuVF2JnQZ,USUM71411253
242026,False,Lion,15,spotify:track:7tr5Fy4Ot8nV3Nw9TMZxV3,spotify:track:7tr5Fy4Ot8nV3Nw9TMZxV3,SEPQA1500467
219043,False,Sugar (feat. Francesco Yates),78,spotify:track:5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w,DEA621501057
211373,False,Geiles Leben - Madizin Single Mix,54,spotify:track:4GyG53nBdaEvSEn9o8roA2,spotify:track:4dE4yaT3DzLiXH1wnH1KLo,DEUM71502356
