id,name,uri
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q
64KEffDW9EtZ1y2vBYgq8T,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,spotify:artist:1zNqDE7qDGCsyzJwohVaoX
4uiMn2g0pgTrhN096QJhbp,Borgeous,spotify:artist:4uiMn2g0pgTrhN096QJhbp
1Uff91EOsvd99rtAupatMP,Claude Debussy,spotify:artist:1Uff91EOsvd99rtAupatMP
2FbZlUT418wQoIZ3IFTKeJ,Steve Anderson,spotify:artist:2FbZlUT418wQoIZ3IFTKeJ
2cKVADiSeLpHpIYYaQ6u1q,The Twilight Orchestra,spotify:artist:2cKVADiSeLpHpIYYaQ6u1q
2dyWUDNBU2kFuhcZ4Ki3F4,Imperial Mammoth,spotify:artist:2dyWUDNBU2kFuhcZ4Ki3F4
4LdZNE5MHGqvc0N9ivXNF3,The Joy Formidable,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3
3N3yB3qtS4Gwlvb3xFguh0,Black Moon Lovers,spotify:artist:3N3yB3qtS4Gwlvb3xFguh0
4EMtGVFvfCSrEmWaGV0roE,Theophilus London,spotify:artist:4EMtGVFvfCSrEmWaGV0roE
0SbSDzM4X41hnlURed0fcV,Carter Burwell,spotify:artist:0SbSDzM4X41hnlURed0fcV
2uhxsH4AyYw4sWOR8peWLj,Iko,spotify:artist:2uhxsH4AyYw4sWOR8peWLj
0oSL1fK3zdwJ9ZRPT7gBNd,Mia Maestro,spotify:artist:0oSL1fK3zdwJ9ZRPT7gBNd
3hozsZ9hqNq7CoBGYNlFTz,OK Go,spotify:artist:3hozsZ9hqNq7CoBGYNlFTz
74XFHRwlV6OrjEM0A2NCMF,Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF
6oX4tx055oEFYM3ahDTyOD,Noisettes,spotify:artist:6oX4tx055oEFYM3ahDTyOD
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6
2E0WuV49YeVlDWrmLf4jKK,Steve Kazee,spotify:artist:2E0WuV49YeVlDWrmLf4jKK
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n
1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,spotify:artist:1OAjDaKgg00KCUYqDe68un
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,spotify:artist:7vk5e3vY1uw9plTHJAMwjN
1eMmoIprPDWeFdB1FxU6ZV,Au/Ra,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV
6064pL9Hu3Wx2bwJMeOx6o,Tomine Harket,spotify:artist:6064pL9Hu3Wx2bwJMeOx6o
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:artist:60d24wfXkVzDSfLS6hyCjZ
7Io0XduXk7aOHFHA7sLru2,Bonn,spotify:artist:7Io0XduXk7aOHFHA7sLru2
1aQwKFn00nswXRDUDipm0K,Gaullin,spotify:artist:1aQwKFn00nswXRDUDipm0K
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs
5ChF3i92IPZHduM7jN3dpg,Nicky Romero,spotify:artist:5ChF3i92IPZHduM7jN3dpg
4u5smJBskI6Adzv08PuiUP,Kiiara,spotify:artist:4u5smJBskI6Adzv08PuiUP
2X97ZAqRKRMYFIDqtvGgGc,Silk City,spotify:artist:2X97ZAqRKRMYFIDqtvGgGc
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp
5fMUXHkw8R8eOP2RNVYEZX,Diplo,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX
6fJvW51nWhRImJyos6O7sT,Huxley,spotify:artist:6fJvW51nWhRImJyos6O7sT
4RdHsZecp3xAk5ktnJULkB,Skapes,spotify:artist:4RdHsZecp3xAk5ktnJULkB
4DE0cYxMnEEmfKLwDkYwxb,Erick Morillo,spotify:artist:4DE0cYxMnEEmfKLwDkYwxb
3SvCpwSeoWCcjfo8zjPZKB,Autoerotique,spotify:artist:3SvCpwSeoWCcjfo8zjPZKB
04L4Y7Hkc1fULKhFbTnSSs,ATFC,spotify:artist:04L4Y7Hkc1fULKhFbTnSSs
4SLEjYifqonlEHnZHLXnI4,GW Harrison,spotify:artist:4SLEjYifqonlEHnZHLXnI4
69QKcDt724e93ZYkBSjsYP,LMC,spotify:artist:69QKcDt724e93ZYkBSjsYP
7b7fZRv3EYhFgWYJR3yjXn,Mark McCabe,spotify:artist:7b7fZRv3EYhFgWYJR3yjXn
5WzFz4sQSN1HgSZLmIgHBl,PBH & JACK,spotify:artist:5WzFz4sQSN1HgSZLmIgHBl
0ZwQMCRqfyh1OGQkBh9Cnj,Kideko,spotify:artist:0ZwQMCRqfyh1OGQkBh9Cnj
2cLpEg1aS1zkcJ2EnQv71q,Catchment,spotify:artist:2cLpEg1aS1zkcJ2EnQv71q
0oO1IaDOBSeI96HbnCa5pZ,Solardo,spotify:artist:0oO1IaDOBSeI96HbnCa5pZ
0OcclcP5o8VKH2TRqSY2A7,Howard Shore,spotify:artist:0OcclcP5o8VKH2TRqSY2A7
0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,spotify:artist:0MeLMJJcouYXCymQSHPn8g
4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,spotify:artist:4tvKz56Tr39bkhcQUTO0Xr
6gUiIIPmV6OXjHcvv1KCuL,POP ETC,spotify:artist:6gUiIIPmV6OXjHcvv1KCuL
10QjFzenujarVaaOGrNXOk,The Belle Brigade,spotify:artist:10QjFzenujarVaaOGrNXOk
2BXH0hNga2gt2RztKKN5F9,Cider Sky,spotify:artist:2BXH0hNga2gt2RztKKN5F9
3FaKHeTy1zMZVtQAvwaF0x,The Features,spotify:artist:3FaKHeTy1zMZVtQAvwaF0x
25Y86LR3xoaITq1XQ7NqlK,Hurricane Bells,spotify:artist:25Y86LR3xoaITq1XQ7NqlK
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C
4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:artist:4M5nCE77Qaxayuhp3fVn4V
6xYBLeSMu1AqPsnUzEvx5n,Anya Marina,spotify:artist:6xYBLeSMu1AqPsnUzEvx5n
6au2tFFIEY6IeOdw4Ulxgj,Panski,spotify:artist:6au2tFFIEY6IeOdw4Ulxgj
6G8Vv979uOK1e7ZBIX2rzp,John Skyfield,spotify:artist:6G8Vv979uOK1e7ZBIX2rzp
53jPOVHmvmVF6lLZgtcFzL,Dana Kelson,spotify:artist:53jPOVHmvmVF6lLZgtcFzL
7wCS27vskixy4rHnvAElpP,Jeremy Shayne,spotify:artist:7wCS27vskixy4rHnvAElpP
5CiGnKThu5ctn9pBxv7DGa,benny blanco,spotify:artist:5CiGnKThu5ctn9pBxv7DGa
26VFTg2z8YR0cCuwLzESi2,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2
6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny
12rBrcOPP50qIan8ew4iTP,Deep Chills,spotify:artist:12rBrcOPP50qIan8ew4iTP
7kXDaUD3imvM6el5qK6tAu,Harley Bird,spotify:artist:7kXDaUD3imvM6el5qK6tAu
4bXUaTjc7TQTvLqqCAlfYt,Jack Back,spotify:artist:4bXUaTjc7TQTvLqqCAlfYt
0FBRY66KVaAiddGVefikLB,WEISS,spotify:artist:0FBRY66KVaAiddGVefikLB
4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,spotify:artist:4VNQWV2y1E97Eqo2D5UTjx
3OsEdeMsQIAdDi2OduzED7,Joeski,spotify:artist:3OsEdeMsQIAdDi2OduzED7
30ina345sj5zikGmmLsTTI,Nok,spotify:artist:30ina345sj5zikGmmLsTTI
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa
7qDUWeBzKcDnh15yhYBf2U,Reeve Carney,spotify:artist:7qDUWeBzKcDnh15yhYBf2U
7FDlvgcodNfC0IBdWevl4u,James Vincent McMorrow,spotify:artist:7FDlvgcodNfC0IBdWevl4u
7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6
6CWTBjOJK75cTE8Xv8u1kj,Feist,spotify:artist:6CWTBjOJK75cTE8Xv8u1kj
3VRM1YrnVyEAKYl255Hu5r,Philipp Fabian Kölmel,spotify:artist:3VRM1YrnVyEAKYl255Hu5r
7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:artist:7oPftvlwr6VrsViSDV7fJY
26VoPCfOpSe5L7kpskenXy,Paul McDonald,spotify:artist:26VoPCfOpSe5L7kpskenXy
45NklvJsI093sxCqpmpmcy,Nikki Reed,spotify:artist:45NklvJsI093sxCqpmpmcy
14Gi3Uph96lpNB3utkoVAD,Hard-Fi,spotify:artist:14Gi3Uph96lpNB3utkoVAD
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF
50co4Is1HCEo8bhOyUWKpn,Young Thug,spotify:artist:50co4Is1HCEo8bhOyUWKpn
2gsggkzM5R49q6jpPvazou,Jessie J,spotify:artist:2gsggkzM5R49q6jpPvazou
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m
6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt
6KZDXtSj0SzGOV705nNeh3,Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F
06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ
4dpARuHxo51G3z768sgnrY,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS
5tth2a3v0sWwV1C7bApBdX,Lil' Kim,spotify:artist:5tth2a3v0sWwV1C7bApBdX
6lHL3ubAMgSasKjNqKb8HF,Mýa,spotify:artist:6lHL3ubAMgSasKjNqKb8HF
1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR
163tK9Wjr9P9DmM0AVK7lm,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm
6sCbFbEjbYepqswM1vWjjs,Zendaya,spotify:artist:6sCbFbEjbYepqswM1vWjjs
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,spotify:artist:4NZvixzsSefsNiIqXn0NDe
04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP
4kYSro6naA4h99UJvo89HB,Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB
5JZ7CnR6gTvEMKX4g70Amv,Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,spotify:artist:4phGZZrJZRo4ElhRtViYdl
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg
6MDME20pz9RveH9rEXvrOM,Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp
3WSK3JppX3N41XHVwQp7Gt,Steve Void,spotify:artist:3WSK3JppX3N41XHVwQp7Gt
2Wzb0u138rgoZQTK3ytknT,BEAUZ,spotify:artist:2Wzb0u138rgoZQTK3ytknT
2jeqYJH4s0yEiqBpfer8s9,Wave Wave,spotify:artist:2jeqYJH4s0yEiqBpfer8s9
6ctUI0LDXR8CatDPqGzXYB,Joey Busse,spotify:artist:6ctUI0LDXR8CatDPqGzXYB
4q3ewBCX7sLwd24euuV69X,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5
47eA8knxvpD9CZsqHn4Mxz,Brooke Williams,spotify:artist:47eA8knxvpD9CZsqHn4Mxz
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:artist:0QHgL1lAIqAw0HtD7YldmP
0VRj0yCOv2FXJNP47XQnx5,Quavo,spotify:artist:0VRj0yCOv2FXJNP47XQnx5
2ol1cb6xyYpaxRTUsl1CYN,IVIE,spotify:artist:2ol1cb6xyYpaxRTUsl1CYN
1AAK1j4h0H8pdz4kzW2Bzf,Alex Grey,spotify:artist:1AAK1j4h0H8pdz4kzW2Bzf
6IEkVzhEdTVwx0sIPMA7Q9,King Majik,spotify:artist:6IEkVzhEdTVwx0sIPMA7Q9
4A6lyIy7DuZuVxGfgUk4NT,Bawse,spotify:artist:4A6lyIy7DuZuVxGfgUk4NT
0YZmiBsdXDNlyLfWVh7Fb7,Henry Himself,spotify:artist:0YZmiBsdXDNlyLfWVh7Fb7
4Bn67qpfGeAhkbINuqnxze,Cristina Lizzul,spotify:artist:4Bn67qpfGeAhkbINuqnxze
2FnjEL8SlmLe3YBFmPkV9N,Glaceo,spotify:artist:2FnjEL8SlmLe3YBFmPkV9N
66tyfeU6ZerzudGCX9mXcg,TRØVES,spotify:artist:66tyfeU6ZerzudGCX9mXcg
0f8a3ifFUu8Cd2NVs4KPVC,Kharfi,spotify:artist:0f8a3ifFUu8Cd2NVs4KPVC
4whfX8XnEN3QaUp6ZnN8ui,Devonte,spotify:artist:4whfX8XnEN3QaUp6ZnN8ui
7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY
2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,spotify:artist:2OaHYHb2XcFPvqL3VsyPzU
4ScCswdRlyA23odg9thgIO,Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO
5qa31A9HySw3T7MKWI9bGg,FLETCHER,spotify:artist:5qa31A9HySw3T7MKWI9bGg
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK
7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,spotify:artist:7LImGq5KnzQobZciDJpeJb
4faUajx9k93O56nlmpkOuz,Meg Mac,spotify:artist:4faUajx9k93O56nlmpkOuz
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc
1PCxvxypwRShh7aHnAt4rh,Annie Sollange,spotify:artist:1PCxvxypwRShh7aHnAt4rh
44neFan6yXUKAee2g3lJI9,Pete Kingsman,spotify:artist:44neFan6yXUKAee2g3lJI9
3M36T3E5tty4w8DJT9WyWE,Struan Shields,spotify:artist:3M36T3E5tty4w8DJT9WyWE
2qKm6UtxKTF2zh9RNK5QOc,Robin Novaku,spotify:artist:2qKm6UtxKTF2zh9RNK5QOc
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x
