duration_ms,explicit,name,popularity,uri,orig_uri,isrc
197986,False,Denkmal,59,spotify:track:58zHoX9U5VlSXLUUmWTfe2,spotify:track:58zHoX9U5VlSXLUUmWTfe2,DEP240200023
240560,False,Lass die Musik an,52,spotify:track:0K0tqzIIBefUPpV2ARxaaA,spotify:track:0K0tqzIIBefUPpV2ARxaaA,DEE861200393
175318,False,Denkmal,41,spotify:track:64NbuVo6gPwKaoc7RHnrcR,spotify:track:64NbuVo6gPwKaoc7RHnrcR,DEN061700182
190000,True,Ma Bae,53,spotify:track:3G67H7EzEhwITQn1gPuPwA,spotify:track:3G67H7EzEhwITQn1gPuPwA,DEWZ12000027
140125,False,Vertrau mir,46,spotify:track:1ueWZubKpdTGEz3AzgefB5,spotify:track:1ueWZubKpdTGEz3AzgefB5,DEVX52000020
184266,False,Tag ein Tag aus,43,spotify:track:3r0V6TPxdwcXP5CGQM4FbQ,spotify:track:3r0V6TPxdwcXP5CGQM4FbQ,DEKF21900272
137746,False,Mr. Tambourine Man,35,spotify:track:3mJYXkGxOS2CM5ayWqY3SM,spotify:track:3mJYXkGxOS2CM5ayWqY3SM,USSM10023922
208293,False,"Monday, Monday - Single Version",62,spotify:track:3EFb1qDgIqf9MegIryKtDj,spotify:track:3EFb1qDgIqf9MegIryKtDj,USMC16546367
229360,False,Turn! Turn! Turn! (To Everything There Is a Season),62,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,USSM16500041
176293,False,Happy Together,75,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,USA560587940
149093,False,Wild Thing (Re-Recorded),12,spotify:track:6RI909eELtSs1L0DLVvPEH,spotify:track:6RI909eELtSs1L0DLVvPEH,USA371021694
177333,False,San Francisco (Be Sure to Wear Flowers in Your Hair),49,spotify:track:66ujRcQB3xjilVohGyvTKM,spotify:track:66ujRcQB3xjilVohGyvTKM,USSM16701025
203000,False,Stuck In The Middle With You,49,spotify:track:6pNVhq4m3S9iNRxpwmVQZm,spotify:track:6pNVhq4m3S9iNRxpwmVQZm,GBAAM7200002
173573,False,No Milk Today - 2003 Remaster,36,spotify:track:4lomnPLbDXM91ReFt0kc60,spotify:track:4lomnPLbDXM91ReFt0kc60,GBAYE0300674
208155,False,my future,67,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,USUM72013019
186733,False,Djangology,7,spotify:track:2ndiQuZdmM9uHDlxJWJABA,spotify:track:2ndiQuZdmM9uHDlxJWJABA,gblqv0600019
204493,False,Girls Like Me/Django´s Theme,10,spotify:track:1abOEj1ywY6yN5hgqDE69o,spotify:track:1abOEj1ywY6yN5hgqDE69o,ES7180601808
174133,False,J'ai Deux Amours,38,spotify:track:5zmRnxJCiY2kqrWd28bBnd,spotify:track:5zmRnxJCiY2kqrWd28bBnd,USRO20419208
171826,False,Swing 98,32,spotify:track:5HI6DC9ZSmCqNSBklSfLNq,spotify:track:5HI6DC9ZSmCqNSBklSfLNq,FRX191002292
161493,False,Si Tu T'Imagines,3,spotify:track:3xF45Qv9hmWJDiKkQUUSQ3,spotify:track:3xF45Qv9hmWJDiKkQUUSQ3,FRZ036403850
198666,False,Sous le ciel de Paris,13,spotify:track:6zL3lcTqMFhMD6s9dUsBP2,spotify:track:6zL3lcTqMFhMD6s9dUsBP2,FRZ035100200
219000,False,Custom Made,20,spotify:track:6il0wWjNtNQak0SoOq5pKB,spotify:track:7dqaHiEfNBuQMTpdDMRwBP,QM6P42059479
211816,False,BLUE,47,spotify:track:0W2YQYzdW7EDKt17DfR8TV,spotify:track:0W2YQYzdW7EDKt17DfR8TV,AUUM71501378
176960,True,Go Crazy,73,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,USRC12001468
156000,False,On Mine (feat. Noah Cyrus),29,spotify:track:61gmMnru5ufVTfmRCU8NcY,spotify:track:61gmMnru5ufVTfmRCU8NcY,USSM12001409
211851,False,Sleep On The Floor,47,spotify:track:4RvW5ggYKC7bCDX4UUSSDc,spotify:track:44uOreAESeRIBaxkuCW4wN,USDMG1673801
335146,False,In This Shirt,70,spotify:track:14QX1ckbDIhqetvu5VZ3cP,spotify:track:60mItLdFl6xkYc1sAjlZlf,GBUM70916171
266036,False,Nirvana,35,spotify:track:11VPN6SfBRRmF2fESXlNep,spotify:track:11VPN6SfBRRmF2fESXlNep,TCAES2044567
188400,True,throwback thursday,19,spotify:track:4oiQOsADnhn8McN2HaylII,spotify:track:4oiQOsADnhn8McN2HaylII,USUM72011428
166400,False,nights,22,spotify:track:5S2Xvp47cYuJ23L2FfrVPh,spotify:track:4yN8JVt7toCBmb2XiQhgX9,FR2X41943894
144000,True,Stunnin' (feat. Harm Franklin) (Explicit),61,spotify:track:1AZlrB115OgwTVA948JiTI,spotify:track:2D0dj3hVkRQJCp63cxCPEx,QZES82074435
186666,False,Promethium - 2049 Version,14,spotify:track:4bhkrPZGWCY37tjHUSN9V3,spotify:track:4bhkrPZGWCY37tjHUSN9V3,DEVF12000600
154264,True,FONDA ON THE ROOF,27,spotify:track:3MBzGy0FCqFX8jx0uifZ42,spotify:track:2JfCe2B4MSLuXHsPfXVwTn,DEE862000270
263000,False,Prophecy,18,spotify:track:6tRBWOJoXOQhUZ7WXi0BX0,spotify:track:1QYvA7kQ2iLCN9iJvL4e60,DEQ021808091
215773,False,She Drives Me Crazy,74,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,USRH10901907
258173,False,Beds Are Burning - Remastered,57,spotify:track:6Nabz5Gsy80XL0MJoOmgF8,spotify:track:6Nabz5Gsy80XL0MJoOmgF8,AUSM09700190
232933,False,The Promise You Made,41,spotify:track:1xHo7y2iFUfcSqb5WtYxID,spotify:track:1xHo7y2iFUfcSqb5WtYxID,USSM18500369
226000,False,Forever Young - 2019 Remaster,67,spotify:track:6XHNIbru8xGohLzHNgxQvF,spotify:track:6XHNIbru8xGohLzHNgxQvF,DEA621800676
393666,False,Shout,73,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,GBF088490125
193440,False,One Night In Bangkok - Radio Edit / From “Chess” / Remastered 2016,59,spotify:track:1xgqGXZW1udHCjuwjeRDVO,spotify:track:1xgqGXZW1udHCjuwjeRDVO,SEUM71600451
231466,False,99 Luftballons,75,spotify:track:2IJftBfq7pJ43tfnOR0RB3,spotify:track:4ZhPLoMzZwewHLLjV1J15c,DEE868300011
247493,False,Ohne Dich (schlaf' ich heut Nacht nicht ein),63,spotify:track:7JM1dFLOa1kI5MqGnDufiY,spotify:track:7JM1dFLOa1kI5MqGnDufiY,DEE868500072
202583,False,"Boom, Boom, Boom, Boom!!",73,spotify:track:5N6M8yDiMV32T6Rkzh8EbW,spotify:track:2Ld2LehpgQNREMxl9LlIzm,NLC529811150
209773,False,Rhythm Divine,55,spotify:track:4XifD1V0kWoG4WwsXTwS3y,spotify:track:4XifD1V0kWoG4WwsXTwS3y,USIR19915052
258973,False,"The Wild Boys - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",53,spotify:track:4YZPNMikflNQnTs67GfKKX,spotify:track:4YZPNMikflNQnTs67GfKKX,GBAYE0400612
235546,False,Hold the Line,85,spotify:track:4aVuWgvD0X63hcOCnZtNFA,spotify:track:4aVuWgvD0X63hcOCnZtNFA,USSM17800444
355989,False,Jeanny,58,spotify:track:6a0lr0jt8lKDJhsAYA49NS,spotify:track:6a0lr0jt8lKDJhsAYA49NS,ATB158500019
234906,False,Always on My Mind,70,spotify:track:07ABETRdek3ACMpRPvQuaT,spotify:track:07ABETRdek3ACMpRPvQuaT,GBAYE8700080
285634,False,exile (feat. Bon Iver),77,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,USUG12002838
238520,False,Skinny Love,71,spotify:track:3B3eOgLJSqPEA0RfboIQVM,spotify:track:1NyFRrFiJAJIaR6icj1goI,US38Y0811503
216706,False,"Hey, Ma",56,spotify:track:0RstfX9nRY1Lfuy1808MoT,spotify:track:0d6bZwEAi1XblGRhnzPfgC,US38Y1935005
188336,False,Friends (feat. Bon Iver),47,spotify:track:0ZpBPavoID3eDbaXKSWpAD,spotify:track:0ZpBPavoID3eDbaXKSWpAD,TCACP1691226
210251,True,the 1,73,spotify:track:0Jlcvv8IykzHaSmj49uNW8,spotify:track:0Jlcvv8IykzHaSmj49uNW8,USUG12002835
239560,False,cardigan,84,spotify:track:4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,USUG12002836
230999,True,the last great american dynasty,69,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,USUG12002837
255893,False,my tears ricochet,78,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,USUG12002839
208977,False,mirrorball,72,spotify:track:0ZNU020wNYvgW84iljPkPP,spotify:track:0ZNU020wNYvgW84iljPkPP,USUG12002840
208906,False,seven,69,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,spotify:track:6KJqZcs9XDgVck7Lg9QOTC,USUG12002841
278706,False,Hey You - 2011 Remastered Version,59,spotify:track:5UJmwdqGP7RONuVzYnHjUp,spotify:track:5UJmwdqGP7RONuVzYnHjUp,GBN9Y1100108
247320,False,Strawberry Fields Forever - Remastered 2009,65,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,GBAYE0601640
401142,False,Zoom,37,spotify:track:5r69A87KyL53dnEsT8GUNC,spotify:track:5r69A87KyL53dnEsT8GUNC,BEY921607272
394782,False,Butterfly - Ranji Remix,38,spotify:track:1uSanx9ZPvINjfqE9aPzTl,spotify:track:1uSanx9ZPvINjfqE9aPzTl,GB3JE1600059
469714,False,Lights On,36,spotify:track:6qCfyMpiQzPf2AiJlTu5Fu,spotify:track:6qCfyMpiQzPf2AiJlTu5Fu,DEGA21401343
241333,False,Time After Time,83,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,USSM18300650
296080,False,We Built This City,74,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,USRC18503424
348333,False,"Holding Out for a Hero - From ""Footloose"" Soundtrack",73,spotify:track:5Hyr47BBGpvOfcykSCcaw9,spotify:track:5Hyr47BBGpvOfcykSCcaw9,USSM18300449
232400,False,It's My Life - 1997 Remaster,69,spotify:track:4jhsuQCUCJKA5f0bXb6XdJ,spotify:track:4jhsuQCUCJKA5f0bXb6XdJ,GBAYE9700491
226333,False,Cheri Cheri Lady,79,spotify:track:2aEuA8PSqLa17Y4hKPj5rr,spotify:track:2aEuA8PSqLa17Y4hKPj5rr,DEC738500001
357626,False,All You Zombies,51,spotify:track:0jvrac0ac39rXsPgG2MSZ3,spotify:track:0jvrac0ac39rXsPgG2MSZ3,USSM10105639
161760,False,Kissing Other People,50,spotify:track:4WjTbrxOPvSwQlajlE4aXH,spotify:track:4WjTbrxOPvSwQlajlE4aXH,USQX91902952
193266,False,Good Stuff,57,spotify:track:1tUdd0dSQ5ij2XiqlWhlHX,spotify:track:1tUdd0dSQ5ij2XiqlWhlHX,GBAHT1901142
194749,True,Bitter,60,spotify:track:5Z0AM9HW78XIyZqF2BPasr,spotify:track:5Z0AM9HW78XIyZqF2BPasr,USUG12001789
235225,False,affection,62,spotify:track:4EtgDIWb8Wm5mnaK701c0C,spotify:track:2lTtnKQgjbrBA1qnOFhBkP,USQX91800782
273693,False,Fall Creek Boys Choir,28,spotify:track:2D369Iv0P8FplOVp5ZMel7,spotify:track:2D369Iv0P8FplOVp5ZMel7,GBUM71106464
224706,False,Salem,38,spotify:track:1u7cLB3jSUdBTfttKd1LeN,spotify:track:0Kp0CPUzFcEqhBbHoRKtbm,US38Y1935011
222613,False,Der letzte Tag,51,spotify:track:4tlqa6eVIj0HzjlrASAcpu,spotify:track:4tlqa6eVIj0HzjlrASAcpu,DEA620800628
237706,False,Cambodia - Single Version,55,spotify:track:2Sh3g4QYQrIAsvgfTXmSaX,spotify:track:2Sh3g4QYQrIAsvgfTXmSaX,GBAYE0900397
169840,False,You're The One That I Want - From “Grease”,70,spotify:track:0B9x2BRHqj3Qer7biM3pU3,spotify:track:0B9x2BRHqj3Qer7biM3pU3,NLF057890004
164866,False,The Safety Dance,60,spotify:track:5O4NFbDqJ8SOfbjnIhdPDt,spotify:track:5O4NFbDqJ8SOfbjnIhdPDt,GBBLG0200043
257000,False,The Great Commandment,52,spotify:track:2hUINMzSnrhcqpdcWiY0oa,spotify:track:2hUINMzSnrhcqpdcWiY0oa,DEF088802040
232631,False,Send Me An Angel,58,spotify:track:3HCDGtLZabH3umLgwCBpDB,spotify:track:3HCDGtLZabH3umLgwCBpDB,USCRB1109415
217066,False,Out Of The Dark,60,spotify:track:6vgnumRgsZcc5fVFtpIRO1,spotify:track:6vgnumRgsZcc5fVFtpIRO1,DEA349701888
450800,False,Blue Monday - 2016 Remaster,60,spotify:track:1RSy7B2vfPi84N80QJ6frX,spotify:track:1RSy7B2vfPi84N80QJ6frX,GBAAP1500066
257626,False,Such a Shame,54,spotify:track:4BixGe6AcqJU2etTzeh2cN,spotify:track:4BixGe6AcqJU2etTzeh2cN,GBAYE8400233
302413,False,Smalltown Boy,80,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,GBAAP0200005
534040,False,Esperanza,48,spotify:track:1hxLjD8TYT5A1oAKhwgaA7,spotify:track:1hxLjD8TYT5A1oAKhwgaA7,FR58Y1600004
237466,False,Johnny B.,51,spotify:track:20JrcZW9Djp70GZyFRrAfl,spotify:track:20JrcZW9Djp70GZyFRrAfl,USSM10017661
221053,False,Little Lies - 2017 Remaster,74,spotify:track:4CoSCPlKNrWli7E5kFtbcl,spotify:track:4CoSCPlKNrWli7E5kFtbcl,USRH11602193
239360,False,Fade To Grey,62,spotify:track:3yobQNuKVJ62WDU7h725Fu,spotify:track:3yobQNuKVJ62WDU7h725Fu,USPR38080067
244533,False,What A Feeling,68,spotify:track:0aAR5HogGoT68EWFbyRFqx,spotify:track:0aAR5HogGoT68EWFbyRFqx,USA560619873
236800,False,Relax,70,spotify:track:2K22nUTdyr48JDwI5t906t,spotify:track:2K22nUTdyr48JDwI5t906t,GBAHW9900051
255220,False,You Keep Me Hangin On,62,spotify:track:1wEeNtO7z41aUqC80shxqK,spotify:track:1wEeNtO7z41aUqC80shxqK,GBUM71304908
305866,False,Easy Lover,74,spotify:track:5LYJ631w9ps5h9tdvac7yP,spotify:track:5LYJ631w9ps5h9tdvac7yP,USSM18400801
216666,False,Kling Klang - Rerecording - 2010,9,spotify:track:0dNEfz5X1Fy1275vrONi2R,spotify:track:1q8j09CVV3BWJHwtweQano,DENF51000011
255109,False,Bad Boy Good Man,43,spotify:track:1vpVfdzhzioTn9gLyAY538,spotify:track:1vpVfdzhzioTn9gLyAY538,DEH741008969
302400,False,The Sun Always Shines on T.V.,62,spotify:track:0HoaLXRp7jJtdQFunUyUGc,spotify:track:0HoaLXRp7jJtdQFunUyUGc,USWB19901219
171938,False,Perseiden,11,spotify:track:6cP4qCViuQyD0NWDkHwmWS,spotify:track:6cP4qCViuQyD0NWDkHwmWS,DEA812000409
201926,True,Rager teenager!,46,spotify:track:26xSz7VJP1AERCJfgaXeMZ,spotify:track:0wiIuHFABKAtdRlzB4Vv6k,AUUM72000412
226781,False,Easy,54,spotify:track:3gzIK2dGSVvPBiohsTwEWZ,spotify:track:3gwoz4xZuye0agjYgrC2je,AUUM72000410
223961,False,Sun Is Up - Play & Win Radio Version,31,spotify:track:0BNvswsRTW20WxQjEryAQ5,spotify:track:0BNvswsRTW20WxQjEryAQ5,ROROT1007301
257786,False,Buffalo Soldier,62,spotify:track:0QyBdoz2JktWEo111DBEx9,spotify:track:0QyBdoz2JktWEo111DBEx9,USIR28300004
197573,False,"Get Up, Stand Up",57,spotify:track:0q5giEtY4wsFTwjWqswLwx,spotify:track:0q5giEtY4wsFTwjWqswLwx,GBAAN7390001
327133,False,Rastaman Live Up,56,spotify:track:2wFw6mZzzABL9gktquq7I5,spotify:track:2wFw6mZzzABL9gktquq7I5,USIR28300012
459666,False,Exodus,52,spotify:track:5MRQvbpvXejJJy0OWciP8G,spotify:track:5MRQvbpvXejJJy0OWciP8G,USIR27700012
256493,False,Waiting In Vain,57,spotify:track:1waOqfmEVkVC8WhaIP6uGI,spotify:track:1waOqfmEVkVC8WhaIP6uGI,USIR27700014
460226,False,Exodus,60,spotify:track:1lRkDJ9hMuiE1GZOlbgkam,spotify:track:5nDPGDOqmAeSV4hXQsAU01,USIR27700012
393480,False,I Shot The Sheriff - Live At The Roxy,42,spotify:track:7HrXkDaGGJ7U5ZmFfFugdD,spotify:track:7HrXkDaGGJ7U5ZmFfFugdD,USIR20200869
202432,False,"Iron Lion Zion - 7"" Mix",60,spotify:track:5iRPNyWioH9Km8gi58As4V,spotify:track:5iRPNyWioH9Km8gi58As4V,GBUM70500456
271000,False,Satisfy My Soul,66,spotify:track:5Uv1YNz6uBepPLDdoFANKQ,spotify:track:5Uv1YNz6uBepPLDdoFANKQ,USIR27800261
211426,False,Jamming,66,spotify:track:4aUCPal9bxTnQkEfdIY6sG,spotify:track:4aUCPal9bxTnQkEfdIY6sG,USIR27700013
227840,False,Redemption Song,57,spotify:track:7MKcM6TfaGKQVFfhstCbOw,spotify:track:7MKcM6TfaGKQVFfhstCbOw,USIR28000018
256239,False,Waiting In Vain,71,spotify:track:09Nck1nvRcg1Y14SNfWwtJ,spotify:track:4Gq2ydMKhDZmctzkmk2bYo,USIR27700014
180266,False,Three Little Birds,80,spotify:track:7yFvSYKk3g5g8e7Ffl16ws,spotify:track:6A9mKXlFRPMPem6ygQSt7z,USIR27700016
172200,False,One Love / People Get Ready,63,spotify:track:2BSwGHTh4kmckqXQfaCaAp,spotify:track:2BSwGHTh4kmckqXQfaCaAp,GBAAN7790002
447573,False,"Is This Love - Live At The Pavillon De Paris, 1977",38,spotify:track:5AEOXmZkhtcdfEFtvVsz8z,spotify:track:5AEOXmZkhtcdfEFtvVsz8z,USIR27800049
332400,False,Stir It Up,62,spotify:track:3sqZDdEO5viqNqMCNem5m5,spotify:track:3sqZDdEO5viqNqMCNem5m5,GBAAN7390002
295733,False,Trenchtown Rock - Live At The Roxy Theatre,41,spotify:track:6AN6ciH6HnEc9DviPYabny,spotify:track:6AN6ciH6HnEc9DviPYabny,USIR20200882
231773,False,One Drop,64,spotify:track:3Ui4BMHapr00Iul1kB7lHC,spotify:track:3Ui4BMHapr00Iul1kB7lHC,USIR27900007
271200,False,Satisfy My Soul,58,spotify:track:6dzrCHBBKutQezMkeWaOEY,spotify:track:6dzrCHBBKutQezMkeWaOEY,USIR27800261
180440,False,Three Little Birds,69,spotify:track:7vggqxNKwd6xdRoYS0pQtM,spotify:track:7vggqxNKwd6xdRoYS0pQtM,USIR27700016
258626,False,Rastaman Chant,46,spotify:track:196bjfNXvEDkODWVjq2RRN,spotify:track:196bjfNXvEDkODWVjq2RRN,USIR29905022
271023,False,Coming In From The Cold,60,spotify:track:6lmLUNd7mcyYqKcg6EIAOu,spotify:track:6lmLUNd7mcyYqKcg6EIAOu,USIR28000009
330760,False,Stir It Up,60,spotify:track:4FNm4ZJaUVLDCMXcqwS6zY,spotify:track:4FNm4ZJaUVLDCMXcqwS6zY,GBAAN7390002
204040,False,Be Your Man - Acoustic,37,spotify:track:1Q5mg2Qs3GhFuxBWwkB95p,spotify:track:1Q5mg2Qs3GhFuxBWwkB95p,GBUM71701406
141451,False,Hauseingang,51,spotify:track:1IikW5aCjY08gagX94j3fJ,spotify:track:1IikW5aCjY08gagX94j3fJ,DECE71900906
96030,True,Shababs botten,61,spotify:track:0H9WHopZ62JeDaGau7REMw,spotify:track:0H9WHopZ62JeDaGau7REMw,DELJ81946314
129893,True,6 Nullen (feat. Omar101),55,spotify:track:14UUBO41DkFSEA4NoRpFTq,spotify:track:14UUBO41DkFSEA4NoRpFTq,DEKF21900888
190506,True,Auf Schleife,30,spotify:track:6vf0BrvNFlPhJ20pTVd2LG,spotify:track:3tzfrzsN2mqKcyI6Qktrl4,FR96X1987066
164404,True,3 Zehner,14,spotify:track:15NTE3uemv5R0nMjw2UFkS,spotify:track:0RXakvkMDhAtNR6vioo4LT,FR59R2021346
211745,True,Mitternacht,11,spotify:track:4yoWcANlW4hLpr9N4xPapW,spotify:track:5sRb01bkTxMaOWIODXt9Gt,FR59R2021345
144440,False,5G,10,spotify:track:1RYjltzp5KuFK29w9k7LmC,spotify:track:2Nwt4Ngt0P911QC05792dZ,FR2X42019331
176915,False,Gruppe,8,spotify:track:3gFqr8Nq5fMKf0qSs1lkgU,spotify:track:0f1yhTBE4kCxG9EMCQ7QWY,FR59R2021344
206640,False,Spiel so Hart,11,spotify:track:6mFQhikh7ZYMS8ge4yW9jK,spotify:track:1VGfCrwUpD8JyZGgYSkNez,TCADS1863712
216322,False,Nachtschicht (feat. Lucio101 & Nizi19),32,spotify:track:1TLqyL4TI1zTK3zL2tZxFw,spotify:track:1TLqyL4TI1zTK3zL2tZxFw,DEYA11900059
268960,True,Changes,60,spotify:track:00i2HU7TEzzftShjRrDSEF,spotify:track:00i2HU7TEzzftShjRrDSEF,USIR10110269
307773,True,All Eyez On Me (ft. Big Syke),76,spotify:track:4VQNCzfZ3MdHEwwErNXpBo,spotify:track:5e7ldn9Kwo8Aw9Z8ql9cDj,USKO10404425
242333,False,Forever Loving Jah,58,spotify:track:1CAEHafiiJKjp6t9hfYX7f,spotify:track:1CAEHafiiJKjp6t9hfYX7f,USIR28000017
205253,False,Time Will Tell,57,spotify:track:5AMy058KlCyQfHK6Mim42N,spotify:track:5AMy058KlCyQfHK6Mim42N,USIR27800266
230733,False,Is This Love,67,spotify:track:2sevvnMrqH607r5lwk3kFT,spotify:track:2sevvnMrqH607r5lwk3kFT,USIR27800259
189147,True,"Graffitos (feat. Flex62, Faut & Wena41)",23,spotify:track:4wc5RH4qnNqqgxjHn8bG74,spotify:track:6fA1jMycSiPrczkG8qYobl,FR96X2087892
214991,True,Lambo Lambo,49,spotify:track:19vyxXN9pgE4tEFcPfFa7s,spotify:track:7oqvRZNv4dUV8CgQWtIAMe,DELV42000432
177914,True,Crispy,33,spotify:track:35jdHCzOuZp6dBaKzUKXPS,spotify:track:35jdHCzOuZp6dBaKzUKXPS,DEXH31900007
171816,True,Ring Ring (with Rvssian feat. Clever),61,spotify:track:4UBKe75v9DYcehHirq4ot4,spotify:track:4zxpssj8DyrfZcEUSUiNxG,USUG11900391
153193,False,WATER,42,spotify:track:1x3TIh0CKnYlKe4ePrp3kM,spotify:track:1x3TIh0CKnYlKe4ePrp3kM,USSM11904701
278800,False,Woman,62,spotify:track:33bURv895AN4FkBvgFo2dx,spotify:track:33bURv895AN4FkBvgFo2dx,USSM11703960
223280,False,Midnight Sky,70,spotify:track:4i2qxFEVVUi8yOYoxB8TCX,spotify:track:27ycaQnQAxaPiyeg3nr2aB,USRC12002653
157370,True,Sims - Miquela Remix,49,spotify:track:5zMv6hOpodogQ6kFS49Jux,spotify:track:1uxP6Vw86pAvlnuLUSWLll,GBKPL1973473
217493,False,Slow Grenade,50,spotify:track:5z8uLrYMcUVvzTV28twt44,spotify:track:5z8uLrYMcUVvzTV28twt44,GBUM71905729
186613,True,Tattoos Together,59,spotify:track:3pTHZHX0MRE7xYeiTEWlaM,spotify:track:1Srt81FTalOhRw7t7l8Yh8,GBKPL1969293
215893,False,Rotterdam (Or Anywhere),56,spotify:track:7BZLNqU7zChzcnSo6ETJ5l,spotify:track:7BZLNqU7zChzcnSo6ETJ5l,GBAQT9600254
148929,True,Rotterdam,55,spotify:track:4WDj3RnrmxYeMk9amSFEqE,spotify:track:2YG72tZyGOtbNsDTBhRLlL,DEQ121749329
178352,False,Pretty Girl,72,spotify:track:0KyAGiNGUytG5JLxJu4F6l,spotify:track:0KyAGiNGUytG5JLxJu4F6l,TCADF1795049
226632,True,Get You Good,50,spotify:track:0Hy7GwC7e4FZBWsWnOcuqP,spotify:track:2yTTfOaptQVJiocgjoQFfi,USWB11508705
162398,False,Kings & Queens,78,spotify:track:7a53HqqArd4b9NF4XAmlbI,spotify:track:76nqCfJOcFFWBJN32PAksn,USAT21906943
251859,True,Drama (feat. Drake),68,spotify:track:232jKM7OzWMfuwHyf9r3dX,spotify:track:0PXp9QxBfSKGGpWUNaws2X,USWB11508706
196955,False,Veg Out (Wasting Thyme),48,spotify:track:2eTVGfAenHUbZ6VDC3C5Sq,spotify:track:2eTVGfAenHUbZ6VDC3C5Sq,USUM72007269
405600,False,Paradise City,80,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,spotify:track:3YBZIN3rekqsKxbJc9FZko,USGF18714806
233905,False,Unterwegs,55,spotify:track:48bBnxd4u7JXClI9Q0tjMs,spotify:track:7mrWTjhYctgEQb0lJKrVWy,DELV42000428
191826,False,Fall Auf,47,spotify:track:012iHyRvQQquWQGUTYvDxy,spotify:track:012iHyRvQQquWQGUTYvDxy,DEUM72004523
220702,False,VODKA FANTA,35,spotify:track:6wLMRYkUtY06mAjwE7LraA,spotify:track:6wLMRYkUtY06mAjwE7LraA,DEKF22000966
180360,False,Diego Maradona,49,spotify:track:0vOGbYyA5ktPzHQwZL8Ig7,spotify:track:0vOGbYyA5ktPzHQwZL8Ig7,DEA621901049
170200,True,2012,48,spotify:track:6bM4daGlfZHtKMQp8tEqVz,spotify:track:6bM4daGlfZHtKMQp8tEqVz,DEA622000743
228040,False,Durch die Nacht,47,spotify:track:3AjmnzdVpa6kvcqkA6KGP9,spotify:track:1HUHQ279RU2lBD9GIAtc0O,DELJ81922771
201926,True,Rager teenager!,46,spotify:track:26xSz7VJP1AERCJfgaXeMZ,spotify:track:33ahLbU9N6qXlpbJfX6Ys8,AUUM72000412
336453,False,In The Air Tonight - 2015 Remastered,76,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,USAT21502120
230266,False,High Hopes,63,spotify:track:6KkyuDhrEhR5nJVKtv9mCf,spotify:track:6KkyuDhrEhR5nJVKtv9mCf,GBDVX1200014
285544,False,Nature's Joint,39,spotify:track:7GO5UUhr51SWmdlkagDHAj,spotify:track:7hq5EkXfgUcIuxSpwx3hV1,GBKPL1958417
249369,False,Take Yourself Home,50,spotify:track:21063p4OKSg1gQOx4Fzv77,spotify:track:18yD3SrNH6hin0shobPzcU,AUUM72000197
190453,False,See You Again,67,spotify:track:3AjyOYxBv8bByfBtG5o9dP,spotify:track:0G71WvIkF2K6HViJeFvOcM,USHR10723141
234520,False,The Climb,72,spotify:track:5x5JM1BSB6vollcIzDocqT,spotify:track:5x5JM1BSB6vollcIzDocqT,USWD10935758
189240,False,Butterfly Fly Away,61,spotify:track:2ZTCl6wQMDSMfY4s8GHZdj,spotify:track:2ZTCl6wQMDSMfY4s8GHZdj,USWD10935875
217669,False,Touch in the Night - Radio Version,53,spotify:track:5074Vt992hKDNhwXMhRceJ,spotify:track:5074Vt992hKDNhwXMhRceJ,DEA651100173
285245,False,Lamborginy Light,32,spotify:track:3Fo6Hf4AutRMoXmLU8jzWu,spotify:track:3Fo6Hf4AutRMoXmLU8jzWu,CALVP2041120
