id,name,uri
4sg4no0TXdsrM1s4SVUwNF,Juju,spotify:artist:4sg4no0TXdsrM1s4SVUwNF
1cH0i2n6YLrWFDDemqztay,Henning May,spotify:artist:1cH0i2n6YLrWFDDemqztay
3A9B6c1CrSPauiOblw7pWz,Nico Santos,spotify:artist:3A9B6c1CrSPauiOblw7pWz
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,spotify:artist:1HBjj22wzbscIZ9sEb5dyf
2zzpznMuhKlKlqh1ma7Sms,Dakota,spotify:artist:2zzpznMuhKlKlqh1ma7Sms
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S
5PlfkPxwCpRRWQJBxCa0By,HUGEL,spotify:artist:5PlfkPxwCpRRWQJBxCa0By
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V
5y9wg9qkGBl0n9v9RzaPKu,CAPO,spotify:artist:5y9wg9qkGBl0n9v9RzaPKu
3ZuBEj9ppJe8GSdKaMTfMN,Nimo,spotify:artist:3ZuBEj9ppJe8GSdKaMTfMN
1wgIhm7dhhyPFBzSxfGR8b,Said,spotify:artist:1wgIhm7dhhyPFBzSxfGR8b
0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,spotify:artist:0Dvx6p8JDyzeOPGmaCIH1L
0b62itBWBdLgiecXjXCqKC,Maxwell,spotify:artist:0b62itBWBdLgiecXjXCqKC
5eioJDe26lOqkAMbuhzZYs,Gzuz,spotify:artist:5eioJDe26lOqkAMbuhzZYs
1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf
21WS9wngs9AqFckK7yYJPM,PnB Rock,spotify:artist:21WS9wngs9AqFckK7yYJPM
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,spotify:artist:73jBynjsVtofjRpdpRAJGk
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m
3wtMPMvPtiFylbnNXF6CAj,Afro Bros,spotify:artist:3wtMPMvPtiFylbnNXF6CAj
1GDbiv3spRmZ1XdM1jQbT7,NATTI NATASHA,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7
2HkAI0YrEcgoR8QdaURqhO,Dimitri Vegas,spotify:artist:2HkAI0YrEcgoR8QdaURqhO
4pwXiI7Z5ZStkgKowZyoKi,Like Mike,spotify:artist:4pwXiI7Z5ZStkgKowZyoKi
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5
4RSyJzf7ef6Iu2rnLdabNq,Willy William,spotify:artist:4RSyJzf7ef6Iu2rnLdabNq
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi
540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s
5exS0bytCYdixgv02DaCm3,William Singe,spotify:artist:5exS0bytCYdixgv02DaCm3
5KKpBU5eC2tJDzf0wmlRp2,RAYE,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp
26VFTg2z8YR0cCuwLzESi2,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2
02A3cEvlLLCbIMVDrK2GHV,Starley,spotify:artist:02A3cEvlLLCbIMVDrK2GHV
33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,spotify:artist:33JQK4UoS2aMPYBfdB5Ftt
7KMqksf0UMdyA0UCf4R3ux,James Blunt,spotify:artist:7KMqksf0UMdyA0UCf4R3ux
0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5
6NXk2pLFocS2OkNdT7ncBt,Trevor Guthrie,spotify:artist:6NXk2pLFocS2OkNdT7ncBt
6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,spotify:artist:6hyMWrxGBsOx6sWcVj1DqP
1tBU8jUEdVR3mqSsAqEGfD,Tommy Trash,spotify:artist:1tBU8jUEdVR3mqSsAqEGfD
2auikkNYqigWStoHWK1Grq,John Martin,spotify:artist:2auikkNYqigWStoHWK1Grq
6QzzeKV0VcnT2vJMYDPuL4,Trettmann,spotify:artist:6QzzeKV0VcnT2vJMYDPuL4
5tHiL8SKSaZGMBUPIiSmX4,KITSCHKRIEG,spotify:artist:5tHiL8SKSaZGMBUPIiSmX4
2fUZ5QodNiQntWefUy6Jfh,Alli Neumann,spotify:artist:2fUZ5QodNiQntWefUy6Jfh
53EHeXzGs4HheTCTnwfPEr,SFR,spotify:artist:53EHeXzGs4HheTCTnwfPEr
23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,spotify:artist:23xqmJEN3oVxwzqtNIyR5m
3OYM3jjPVR60kOqmamRRgk,Prinz Pi,spotify:artist:3OYM3jjPVR60kOqmamRRgk
64KEffDW9EtZ1y2vBYgq8T,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE
6UDhlW8uEVBBrqHS3RrKuv,Casper,spotify:artist:6UDhlW8uEVBBrqHS3RrKuv
4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,spotify:artist:4WZGDpNwrC0vNQyl9QzF7d
6h1s4i4XKIYv4ErDelLDN0,Samra,spotify:artist:6h1s4i4XKIYv4ErDelLDN0
5Yo5iU2nf4H41waPl4ZnS1,LEA,spotify:artist:5Yo5iU2nf4H41waPl4ZnS1
1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr
7oaSITFPadI3fnIxbv7hTa,Philipp Dittberner,spotify:artist:7oaSITFPadI3fnIxbv7hTa
3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:artist:3Isy6kedDrgPYoTS1dazA9
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7
2Im8m4STDBosjfmb5hmP80,Loredana,spotify:artist:2Im8m4STDBosjfmb5hmP80
1pkDzgHvVqC17qYGKfLPpb,Mozzik,spotify:artist:1pkDzgHvVqC17qYGKfLPpb
5p7mWeX4RlvqBCxylfiXdE,KC Rebell,spotify:artist:5p7mWeX4RlvqBCxylfiXdE
3drqpTL4sQOckmAfF9i1wg,Summer Cem,spotify:artist:3drqpTL4sQOckmAfF9i1wg
5wyWp867LWGjFmYZXVSFnZ,MERO,spotify:artist:5wyWp867LWGjFmYZXVSFnZ
0tMFcqLXhtm1Gep20iuIR3,SXTN,spotify:artist:0tMFcqLXhtm1Gep20iuIR3
18ISxWwWjV6rPLoVCXf1dz,RIN,spotify:artist:18ISxWwWjV6rPLoVCXf1dz
08Ut1tYxtmgIInVyQqohkM,Fritz Kalkbrenner,spotify:artist:08Ut1tYxtmgIInVyQqohkM
2YIxQoGvBukvoC1CbJ7opS,Fynn Kliemann,spotify:artist:2YIxQoGvBukvoC1CbJ7opS
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,spotify:artist:5pVRwX5ZQR7hfJ18w8ZYkl
6LnJKrtFnTEGdbWQ2riWCL,Ezhel,spotify:artist:6LnJKrtFnTEGdbWQ2riWCL
7adCbfW9aRcBxWhuuSNXTo,Florentina,spotify:artist:7adCbfW9aRcBxWhuuSNXTo
19IPWy6rhQd19MItC6Zhb9,John Swihart,spotify:artist:19IPWy6rhQd19MItC6Zhb9
5Sjj30aHCmKcM9SdVX7PBK,GRiNGO,spotify:artist:5Sjj30aHCmKcM9SdVX7PBK
2HdP7fpDiLWAvElYGg75gd,Hanybal,spotify:artist:2HdP7fpDiLWAvElYGg75gd
4lDiJcOJ2GLCK6p9q5BgfK,Kontra K,spotify:artist:4lDiJcOJ2GLCK6p9q5BgfK
6cNWiizYLCClZdnIvqU968,AriBeatz,spotify:artist:6cNWiizYLCClZdnIvqU968
6qFt3TjvxMt77YGsktWG8Z,Sofiane,spotify:artist:6qFt3TjvxMt77YGsktWG8Z
7impXYp8gHr8curMVe60gR,Gallo Nero,spotify:artist:7impXYp8gHr8curMVe60gR
40fhusTxvAWqq7xKB2rlgf,Ghetto Phénomène,spotify:artist:40fhusTxvAWqq7xKB2rlgf
2tbvDi9eXf9XXp06LupkED,Alice Deejay,spotify:artist:2tbvDi9eXf9XXp06LupkED
6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:artist:6FBDaR13swtiWwGhX1WQsP
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,spotify:artist:5gznATMVO85ZcLTkE9ULU7
1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,spotify:artist:1OAjDaKgg00KCUYqDe68un
2WKdxPFRD7IqZvlIAvhMgY,Fugees,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl
7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe
0kJMPTXq7h3ztpDukSx5iD,Pras,spotify:artist:0kJMPTXq7h3ztpDukSx5iD
26T6b8maqEVltcmE4kSDUl,Corona,spotify:artist:26T6b8maqEVltcmE4kSDUl
3ngKsDXZAssmljeXCvEgOe,Eagle-Eye Cherry,spotify:artist:3ngKsDXZAssmljeXCvEgOe
2FrKQPjJe4pVMZOgm0ESOx,SNAP!,spotify:artist:2FrKQPjJe4pVMZOgm0ESOx
6Sh3owUrsFjZ4qCjtpPV7G,Jennifer Rostock,spotify:artist:6Sh3owUrsFjZ4qCjtpPV7G
4VuARVJiWGsH2msKTdsKdQ,Veysel,spotify:artist:4VuARVJiWGsH2msKTdsKdQ
04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,spotify:artist:3hteYQFiMFbJY7wS0xDymP
30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,spotify:artist:30DhU7BDmF4PH0JVhu8ZRg
1VBAKMui4zm5MnBWNn3NbL,Devault,spotify:artist:1VBAKMui4zm5MnBWNn3NbL
2Z9KL8Zmqx5Sg3cd7Fldhl,Olexesh,spotify:artist:2Z9KL8Zmqx5Sg3cd7Fldhl
7jkdo74SDT1PYu6Ksbusxa,Edin,spotify:artist:7jkdo74SDT1PYu6Ksbusxa
2P7AfQW941UU324qq2ggZf,METRICKZ,spotify:artist:2P7AfQW941UU324qq2ggZf
0HPVHsbV2yIYPp2Pk4kdHe,Droid Bishop,spotify:artist:0HPVHsbV2yIYPp2Pk4kdHe
39KEQQAG9JhIt71g9NEVhh,Azet,spotify:artist:39KEQQAG9JhIt71g9NEVhh
1K3u1VZxlWdHGafm6mOdmB,Shaban,spotify:artist:1K3u1VZxlWdHGafm6mOdmB
4uJ0Z35toYgdlrDGF4eFY2,Käptn Peng,spotify:artist:4uJ0Z35toYgdlrDGF4eFY2
5JZ7CnR6gTvEMKX4g70Amv,Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,spotify:artist:1zNqDE7qDGCsyzJwohVaoX
3IrUyDPQlQFcB5lMWhPml2,SSIO,spotify:artist:3IrUyDPQlQFcB5lMWhPml2
5PIdjtNMwJgYituTP77U3X,Nate57,spotify:artist:5PIdjtNMwJgYituTP77U3X
4eC5xJOgbYjEVsNQuCuzGO,Telly Tellz,spotify:artist:4eC5xJOgbYjEVsNQuCuzGO
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa
6oyGMaD0Kbx3ynXKhzH2wW,Dillon,spotify:artist:6oyGMaD0Kbx3ynXKhzH2wW
3CJKkU0XuElRT1z8rEtIYg,Luciano,spotify:artist:3CJKkU0XuElRT1z8rEtIYg
0MZ55DwuMQ1B2TXq9lcrE4,Kraftklub,spotify:artist:0MZ55DwuMQ1B2TXq9lcrE4
1EfwyuCzDQpCslZc8C9gkG,SDP,spotify:artist:1EfwyuCzDQpCslZc8C9gkG
3rZBkgoRHG8M9jQL0QPNMi,Adel Tawil,spotify:artist:3rZBkgoRHG8M9jQL0QPNMi
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK
2gTcdmBwgyh3EORKIXCzlw,El Profesor,spotify:artist:2gTcdmBwgyh3EORKIXCzlw
1QDrz3DMMaz3TB1cm0PGDu,Justin Jesso,spotify:artist:1QDrz3DMMaz3TB1cm0PGDu
5LHRHt1k9lMyONurDHEdrp,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,spotify:artist:33W1pnW9zScZtYTnAoWnOT
5AJqTEmjmhzE50PbPvbDah,Karaz,spotify:artist:5AJqTEmjmhzE50PbPvbDah
47RPLpnGhBRTjQrRBOev9s,Xavier Naidoo,spotify:artist:47RPLpnGhBRTjQrRBOev9s
2nY6SVmLm2AoxYD5ZD8ESz,4SQUAD,spotify:artist:2nY6SVmLm2AoxYD5ZD8ESz
3gkbRDj7pkIylWVBpRfrQf,Nura,spotify:artist:3gkbRDj7pkIylWVBpRfrQf
3pjq2pDV9RR6VY55wBjVnp,Dardan,spotify:artist:3pjq2pDV9RR6VY55wBjVnp
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,spotify:artist:3CjlHNtplJyTf9npxaPl5w
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc
6u8KyY2rfBGDtDejRJ9JaQ,Madeline Juno,spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ
5zExRf0VQCl3GO4Jrj8r0s,The Toxic Avenger,spotify:artist:5zExRf0VQCl3GO4Jrj8r0s
246dkjvS1zLTtiykXe5h60,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60
1URnnhqYAYcrqrcwql10ft,21 Savage,spotify:artist:1URnnhqYAYcrqrcwql10ft
6LuN9FCkKOj5PcnpouEgny,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,spotify:artist:3TOqt5oJwL9BE2NG9MEwDa
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,spotify:artist:5pUo3fmmHT8bhCyHE52hA6
0VRj0yCOv2FXJNP47XQnx5,Quavo,spotify:artist:0VRj0yCOv2FXJNP47XQnx5
22Zqu1yyebVnbve8FxbJ2g,Rednex,spotify:artist:22Zqu1yyebVnbve8FxbJ2g
5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,spotify:artist:5wwneIFdawNgQ7GvKK29Z3
0uGApGjjFXKwUOAqYBeX7B,Deepend,spotify:artist:0uGApGjjFXKwUOAqYBeX7B
4rp8rIXbwp93MnStnqDGQD,Andreas Gabalier,spotify:artist:4rp8rIXbwp93MnStnqDGQD
4FDj6mh458K7m9Txwyj2rt,Harris & Ford,spotify:artist:4FDj6mh458K7m9Txwyj2rt
5FYfIAuN8mV5KgVtugwfc0,Revolverheld,spotify:artist:5FYfIAuN8mV5KgVtugwfc0
4b5KCqDoK78eZOv80ae7ZH,Marta Jandová,spotify:artist:4b5KCqDoK78eZOv80ae7ZH
7Kif1sqh6J226OZFwUgt8n,Antje Schomaker,spotify:artist:7Kif1sqh6J226OZFwUgt8n
3tLYpanVDomWAZqF82NPds,Vigiland,spotify:artist:3tLYpanVDomWAZqF82NPds
1u7OVFmWah4wQhOPIbUb8U,Will Sparks,spotify:artist:1u7OVFmWah4wQhOPIbUb8U
1DUd25ybTBglvAohsXTmBx,Gloria Kim,spotify:artist:1DUd25ybTBglvAohsXTmBx
0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,spotify:artist:0CbeG1224FS58EUx4tPevZ
7GMot9WvBYqhhJz92vhBp6,EDX,spotify:artist:7GMot9WvBYqhhJz92vhBp6
2vVNxGBvKRQMWwI5c8KmYh,Tujamo,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh
4KG9oqu0VXEqu6fNdiip0U,Lukas Vane,spotify:artist:4KG9oqu0VXEqu6fNdiip0U
0TKFPt9w0AAEnhB9bd0pLy,LUM!X,spotify:artist:0TKFPt9w0AAEnhB9bd0pLy
5ENS85nZShljwNgg4wFD7D,Gabry Ponte,spotify:artist:5ENS85nZShljwNgg4wFD7D
5P4P6G0pubLi65R3zRnSCf,Kush Kush,spotify:artist:5P4P6G0pubLi65R3zRnSCf
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y
5LmYIx9kSWBJOWbP4xAxb1,Alexis Jordan,spotify:artist:5LmYIx9kSWBJOWbP4xAxb1
5tKXB9uuebKE34yowVaU3C,Iyaz,spotify:artist:5tKXB9uuebKE34yowVaU3C
5M5PjPSiKeXynM6Ohu350r,O-Zone,spotify:artist:5M5PjPSiKeXynM6Ohu350r
4kYSro6naA4h99UJvo89HB,Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB
1huEHiP7LUQ8QJHXbzrtDu,Die Atzen,spotify:artist:1huEHiP7LUQ8QJHXbzrtDu
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:artist:60d24wfXkVzDSfLS6hyCjZ
29QbBR0oTzA7A0kiOzrbbr,Jamie Scott,spotify:artist:29QbBR0oTzA7A0kiOzrbbr
5gWzmnHTLNXz5CjOc0wAuK,Romy Dya,spotify:artist:5gWzmnHTLNXz5CjOc0wAuK
7qXzy6c5RWT0XlVQcOBIDG,Mark Forster,spotify:artist:7qXzy6c5RWT0XlVQcOBIDG
06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02
1sDVuztNhGcetCLChkleDA,Michel Teló,spotify:artist:1sDVuztNhGcetCLChkleDA
0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY
6oBm8HB0yfrIc9IHbxs6in,Lykke Li,spotify:artist:6oBm8HB0yfrIc9IHbxs6in
4WUGQykLBGFfsl0Qjl6TDM,The Magician,spotify:artist:4WUGQykLBGFfsl0Qjl6TDM
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL
0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg
6LqNN22kT3074XbTVUrhzX,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX
2DaxqgrOhkeH0fpeiQq2f4,Oasis,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4
6olE6TJLqED3rqDCT0FyPh,Nirvana,spotify:artist:6olE6TJLqED3rqDCT0FyPh
0wgLwvDNCHdJ9FblyyD4Dc,Liquido,spotify:artist:0wgLwvDNCHdJ9FblyyD4Dc
2ye2Wgw4gimLv2eAKyk1NB,Metallica,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB
2YVF0Ou5zIc4mpgtLIlGN0,Robert Miles,spotify:artist:2YVF0Ou5zIc4mpgtLIlGN0
0Suv0tRrNrUlRzAy8aXjma,Haddaway,spotify:artist:0Suv0tRrNrUlRzAy8aXjma
4mYFgEjpQT4IKOrjOUKyXu,Wheatus,spotify:artist:4mYFgEjpQT4IKOrjOUKyXu
0SwO7SWeDHJijQ3XNS7xEE,MGMT,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j
74lRkEloOvori8dZJjNEjd,The Wild,spotify:artist:74lRkEloOvori8dZJjNEjd
1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6
5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,spotify:artist:4V8Sr092TqfHkfAA5fXXqG
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp
1eeWVOCazGzGQXOGhnDHTB,Trailerpark,spotify:artist:1eeWVOCazGzGQXOGhnDHTB
49CE2ffZ6Z3zeYSDauSKck,Tungevaag,spotify:artist:49CE2ffZ6Z3zeYSDauSKck
0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp
7AcV1lk8Zrgo1691PDWEle,Freshlyground,spotify:artist:7AcV1lk8Zrgo1691PDWEle
3nDNDLcZuSto4k9u4AbcLB,Marteria,spotify:artist:3nDNDLcZuSto4k9u4AbcLB
0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,spotify:artist:0id62QV2SZZfvBn9xpmuCl
7KAGJwWQQui8b0uqwXRkSr,Gestört aber GeiL,spotify:artist:7KAGJwWQQui8b0uqwXRkSr
1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,spotify:artist:1INuLZXjjVbcJRyWvD1iSq
6c4sUNBgdonFJz8Kx2VsGz,Madcon,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz
4e0nWw2r4BoQSKPQ2zpU13,Ray Dalton,spotify:artist:4e0nWw2r4BoQSKPQ2zpU13
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl
2jLE4BoXHriQ96JagEtiDP,Lauren Bennett,spotify:artist:2jLE4BoXHriQ96JagEtiDP
53sIBaVjXQhfH89Vu6nEGh,GoonRock,spotify:artist:53sIBaVjXQhfH89Vu6nEGh
1IueXOQyABrMOprrzwQJWN,Sigala,spotify:artist:1IueXOQyABrMOprrzwQJWN
66TrUkUZ3RM29dqeDQRgyA,Ella Eyre,spotify:artist:66TrUkUZ3RM29dqeDQRgyA
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz
6vXTefBL93Dj5IqAWq6OTv,French Montana,spotify:artist:6vXTefBL93Dj5IqAWq6OTv
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,spotify:artist:7vk5e3vY1uw9plTHJAMwjN
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,spotify:artist:4LcUpNlXFEleaLlelmkv2R
4QfOh8rJ0OddhhXHD5QyWs,The Boy Next Door,spotify:artist:4QfOh8rJ0OddhhXHD5QyWs
6mU8ucezzms5I2kNH6HNlu,Conor Maynard,spotify:artist:6mU8ucezzms5I2kNH6HNlu
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,spotify:artist:7DMveApC7UnC2NPfPvlHSU
1b4DN8Vj0dnj5cceMFsRYN,Dante Klein,spotify:artist:1b4DN8Vj0dnj5cceMFsRYN
09agIJMxCD2k87ys9Al0f0,VIZE,spotify:artist:09agIJMxCD2k87ys9Al0f0
6MDME20pz9RveH9rEXvrOM,Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM
4ScCswdRlyA23odg9thgIO,Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg
23fqKkggKUBHNkbKtXEls4,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4
6HUm6AHJE0oisACMN6NNJ5,Faul & Wad,spotify:artist:6HUm6AHJE0oisACMN6NNJ5
6n28c9qs9hNGriNa72b26u,PNAU,spotify:artist:6n28c9qs9hNGriNa72b26u
7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY
5EehXjjMktLuJmbRsM7YfB,Disciples,spotify:artist:5EehXjjMktLuJmbRsM7YfB
6kI0ZZ0yjJ3Bf5JjEgUJLC,Alexander Tidebrink,spotify:artist:6kI0ZZ0yjJ3Bf5JjEgUJLC
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,spotify:artist:7f5Zgnp2spUuuzKplmRkt7
0bMKf3lIYR9GaNTdFKkTOr,Zonderling,spotify:artist:0bMKf3lIYR9GaNTdFKkTOr
6ihLfpY3cmdGyWEnItn30w,257ers,spotify:artist:6ihLfpY3cmdGyWEnItn30w
0HSc7yUdNSosxRb2UJnXlz,Namika,spotify:artist:0HSc7yUdNSosxRb2UJnXlz
6TmHCol5w2iwL18tI45zo7,Beatgees,spotify:artist:6TmHCol5w2iwL18tI45zo7
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we
2qxJFvFYMEDqd7ui6kSAcq,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI
4lDBihdpMlOalxy1jkUbPl,Grey,spotify:artist:4lDBihdpMlOalxy1jkUbPl
6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X
4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,spotify:artist:4NiJW4q9ichVqL1aUsgGAN
1dgKyJ17rujJe8wpFaX67v,Dream on Dreamer,spotify:artist:1dgKyJ17rujJe8wpFaX67v
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,spotify:artist:5ILrArfIV0tMURcHJN8Q07
2KrXlzpSX4wWvJ2555FWLv,Le Castle Vania,spotify:artist:2KrXlzpSX4wWvJ2555FWLv
4ZlvqqioBENSczmp5jsc6D,Marcel Bello,spotify:artist:4ZlvqqioBENSczmp5jsc6D
2TiXt00aPsggbxZxL1RaG7,KUMMER,spotify:artist:2TiXt00aPsggbxZxL1RaG7
6vNe5MINTo5QZyR08sBOBA,Anna Naklab,spotify:artist:6vNe5MINTo5QZyR08sBOBA
61ipISvUVa5LkJlKZnm3Oo,Alle Farben,spotify:artist:61ipISvUVa5LkJlKZnm3Oo
67ghKnycRX6VM1xfqJSMlH,YouNotUs,spotify:artist:67ghKnycRX6VM1xfqJSMlH
